"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1"
"https://www.google.com/maps/place/Warung+Makan+AERO+BANGKIT+24+Jam/data=!4m7!3m6!1s0x2dd7fb8067a33667:0xa6df86d4bcea47b3!8m2!3d-7.2769123!4d112.7557798!16s%2Fg%2F11l77rx31s!19sChIJZzajZ4D71y0Rs0fqvNSG36Y?authuser=0&hl=id&rclk=1","Warung Makan AERO BANGKIT 24 Jam","4,1","(41)","·","Rp 1–25.000","Tegal","·","","PQF4+775, Jl. Gubeng Kertajaya","","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFpYqmMusUclN4hnnPT48LO5gcLxSf8IddIUpTrRng-eBWBisDqrpmqBbcu3nNohJecJ6cNweN5IHKCJeSF66RR05cXU4Z7kzlEalv7SIUa_Okqof_7a8GYI-5xgoe5qcy7M1M=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak, murah, pelayanan oke""","","",""
"https://www.google.com/maps/place/Kayanna+Restaurant/data=!4m7!3m6!1s0x2dd7fbe9e37e81b5:0xa250c4c9d19b4986!8m2!3d-7.2815035!4d112.739176!16s%2Fg%2F11gbf63r7d!19sChIJtYF-4-n71y0Rhkmb0cnEUKI?authuser=0&hl=id&rclk=1","Kayanna Restaurant","4,4","(3.426)","·","$$$","Indonesia","·","","Jl. Dr. Soetomo No.50, RW.52","Resto Indonesia di bangunan kolonial","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFkl9QqYlQX3QYLmTOIk6SrQXtQxxoxynfYGaWfzJSMMsKmLeYLEWuBWKYH2ea4jqoDcFe7lxszUsU56XO3eMKpzjx2ba3tFOsfdx9xcQA4jjA6B8l0VERokzid0ZrZWTpMNzp-MQ=w137-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kelas indo food yg cukup ok, taste/price 7/8, vibe nya otentik.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFnYmY2M3I3ZBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BDH3ae6HCaGr4-EPyt-SyQU&ei=BDH3ae6HCaGr4-EPyt-SyQU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Bubur+Karta/data=!4m7!3m6!1s0x2dd7fbd257e063a7:0x9da88847c7032934!8m2!3d-7.274125!4d112.7598135!16s%2Fg%2F11cjj5_0sx!19sChIJp2PgV9L71y0RNCkDx0eIqJ0?authuser=0&hl=id&rclk=1","Bubur Karta","4,7","(356)","·","Rp 1–25.000","Bubur","·","","·","Jl. Srikana No.48, RT.0012/RW.005","Tutup","· Buka Sen pukul 05.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEfWbqX8BtbQwIVTVEv2Ugdy2WX5RnjB6MPqQWSNZiGxmh_9zcGQ5Dz19eIqRdSzU3O1G6by7vfXjN0-uDzN7Vu3NQFT95YCBo3EzQzLjgoSMv5l0-8A54qUeoFdyPCadLE94d5=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""suwiran ayam panggang yg dipake enak bgt, bikin buburnya makin gurih.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjamo1XzBzeBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BDH3ae6HCaGr4-EPyt-SyQU&ei=BDH3ae6HCaGr4-EPyt-SyQU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Soto+Ayam+H.+Khosim/data=!4m7!3m6!1s0x2dd7fbce25762b93:0xba35712275ee608b!8m2!3d-7.2768032!4d112.7547234!16s%2Fg%2F11b6fkd76r!19sChIJkyt2Jc771y0Ri2DudSJxNbo?authuser=0&hl=id&rclk=1","Soto Ayam H. Khosim","4,6","(776)","·","Rp 1–25.000","Soto Ayam","·","","·","Jl. Gubeng Kertajaya VII Raya No.11, RT.004/RW.04","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEXJVcD5x3fHTeacDyT76itfkOM4bVCaqfjuuTet0vFZ049xsk7kMImgBrcJ5vDAbVpT0cgc5O63b1ilH6vHdg8fqvoj823KokAzaMYdBPf0fVZfTq-Vfww2aimI8IPUWbNgjFPcQ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Soto ayam enak deket kampus, sering kesini kalo lagi pengen makan soto.""","","",""
"https://www.google.com/maps/place/Warung+Pojok/data=!4m7!3m6!1s0x2dd7fbd0fefeee93:0xf6731f22531269c5!8m2!3d-7.2737097!4d112.7537273!16s%2Fg%2F11b6dx3cy7!19sChIJk-7-_tD71y0RxWkSUyIfc_Y?authuser=0&hl=id&rclk=1","Warung Pojok","4,5","(81)","·","Rp 25–50 rb","Sate","·","","·","No Gubeng Jaya I No.49","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHyOR00iGft3Wu4CjWTlym05S7Ta6ZsWpmgnZCJLqD6QhhIQkg0KxlJ-R4gbOGLNlpjbPJe_lrDtf6G0WDWmkY-znLUtTufH-RsiK1L9RodiRweoSnmYnNjEmQpfNfGJ-8qAqSh2jWbRXc=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sate kambing ~ Gule kare kambing .. Khas Tulungagung .""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNmR4M2N5NxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BDH3ae6HCaGr4-EPyt-SyQU&ei=BDH3ae6HCaGr4-EPyt-SyQU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Hari+Hari+Restaurant/data=!4m7!3m6!1s0x2dd7fb934cbf946f:0x8dc307166bbd4da7!8m2!3d-7.287681!4d112.731984!16s%2Fg%2F1hc1v5f3z!19sChIJb5S_TJP71y0Rp029axYHw40?authuser=0&hl=id&rclk=1","Hari Hari Restaurant","4,5","(559)","·","Rp 50–75 rb","Indonesia","·","","Jl. Musi No.47","","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGK0Icd_KY47Qc4uDDXdVgyRcYurY6QL__6kxAn5ilt0Yl6jIsGRVWp6THZceixQAxcSWbbDqYVTlRemdoR_U8Z9K4s9WahBqNoSaemEoj9MR3fadi7HdyAYfdH24CkWHwVrhnU=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Semua menunya cita rasanya otentik dan enak pol.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhjMXY1ZjN6GAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BDH3ae6HCaGr4-EPyt-SyQU&ei=BDH3ae6HCaGr4-EPyt-SyQU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Warung+Nasi+Gudeg+Bu+Arif+Prasmanan/data=!4m7!3m6!1s0x2dd7fbcd31ed07cb:0xdc7f2e7659effc1b!8m2!3d-7.2779499!4d112.7624716!16s%2Fg%2F1hm2jxh3x!19sChIJywftMc371y0RG_zvWXYuf9w?authuser=0&hl=id&rclk=1","Warung Nasi Gudeg Bu Arif Prasmanan","4,5","(375)","·","Rp 1–25.000","Jawa","·","","Jl. Raya Menur No.31","","Tutup","· Buka Sen pukul 06.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEw5wcZ8MGBZVyCaaVFOcghq2Qfw9wvDZl9ZPM8d6CmnOgITXxQzJFj7F4BA_sKJhSx4cJ2iYupMrDASfxF1nADwK1W5vR_8j0AErMsREfd7wHkVr5a0xW6O7iQvobphHLWot85=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pilikan menu nya variatif, ambil nasi sekenyangnya, harga ekonomis.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhtMmp4aDN4GAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BDH3ae6HCaGr4-EPyt-SyQU&ei=BDH3ae6HCaGr4-EPyt-SyQU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Tahu+Campur+Pak+Ali/data=!4m7!3m6!1s0x2dd7fbd558edf719:0x43dc1cc61cd6d3e4!8m2!3d-7.265937!4d112.7620658!16s%2Fg%2F11cnc84lwn!19sChIJGfftWNX71y0R5NPWHMYc3EM?authuser=0&hl=id&rclk=1","Tahu Campur Pak Ali","4,7","(182)","·","Rp 1–25.000","Jawa Timur","·","","Jl. Prof. DR. Moestopo No.16","","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE31M4NlWGw4uuHZv55_DrJrQTsnvdxRCak9ObKtblQ4_U3J8gkMd44Y1-Dh59pPF5Wnq7nkR1vOLa8ro3CrbTXXVsFPbkdhLqF98vj40wzcbiy8eedUI7S-Ft0FxIUMXwbZDsXhg=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Porsi daging ototnya cukup, nggak alot.""","","",""
"https://www.google.com/maps/place/Rumah+Makan+Palapa/data=!4m7!3m6!1s0x2dd7fb43d2e292a1:0xdfb564102b73d538!8m2!3d-7.2741477!4d112.7559026!16s%2Fg%2F11f730fglc!19sChIJoZLi0kP71y0RONVzKxBktd8?authuser=0&hl=id&rclk=1","Rumah Makan Palapa","4,3","(201)","·","Rp 1–25.000","Padang","·","","·","Jl. Gubeng Kertajaya 7H","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHx0i5-iVeH_FgXOgihSM47A42yCzICUU0xbWfpQ-vkxNdfUNX4NtQL15zP5NBrMph-P7Onmw0zbspLTDkggvqs7PpJRrfQhZWP2JhJGoWR2YLj7HJIm1HpES42BZ_Ts1e22DNGzg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi padang ikan rendang harga 18k, parkir pinggir jalan.""","","",""
"https://www.google.com/maps/place/Soto+Ayam+Pak+Umar+Kertajaya/data=!4m7!3m6!1s0x2dd7fbce124d5b1b:0xbcfda0ca0b2b0a4c!8m2!3d-7.2772998!4d112.7561402!16s%2Fg%2F11bwhb6j72!19sChIJG1tNEs771y0RTAorC8qg_bw?authuser=0&hl=id&rclk=1","Soto Ayam Pak Umar Kertajaya","4,4","(606)","·","Rp 1–25.000","Soto Ayam","·","","·","No Jl. Dharmawangsa No.81A, RT.002/RW.04","Buka","· Tutup pukul 03.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUCVjeGLTJ1sTB5jOzJU6I1Gh_l4vy_6Adn3iX3HpgkQlBE_h6wm73xy9o2JGvVCi0or70kCL1-PM1SrBHNvpBoKfOwzuoDGgEFEBtwY3lGNGsu4AiuO48_piJYc_YrG0mTD3I=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Untuk rasa soto ayamnya termasuk standar saja untuk soto ayam Lamongan.""","","",""
"https://www.google.com/maps/place/Botanika+-+Kertajaya+Indah/data=!4m7!3m6!1s0x2dd7fa3a005a3f37:0xa8d07d36e28a1151!8m2!3d-7.2801373!4d112.7749205!16s%2Fg%2F11d_bsnb1_!19sChIJNz9aADr61y0RURGK4jZ90Kg?authuser=0&hl=id&rclk=1","Botanika - Kertajaya Indah","4,6","(3.348)","·","$$$","Indonesia","·","","·","Jl. Raya Kertajaya Indah Blok F-303 No.33","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFscOthtLQybNw06Z-Bnle5O8NCNJ5Wtx-KfOaRYvzc983mh_cCAbllBcMIzgit3dSXtQf7nHK8KuHW0OEkwrOsxFCYwOcln7oN3exuD6AdcRZsV4FisQWdkPIpAd335aun5SmvOA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ada area indoor, outdoor atau di lantai 2. Banyak pilihan menu.""","","",""
"https://www.google.com/maps/place/Kartini+Restaurant/data=!4m7!3m6!1s0x2dd7f9625d9a6d69:0xe46594c41db34c17!8m2!3d-7.2634262!4d112.7484735!16s%2Fg%2F1hdz7j1zy!19sChIJaW2aXWL51y0RF0yzHcSUZeQ?authuser=0&hl=id&rclk=1","Kartini Restaurant","4,5","(12)","","","Restoran","·","","Jl. Plaza Boulevard Jl. Pemuda No.31-37","","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHa8WKsnjdGfKugCl-fJI1UoUywRKr8bwyk0jEFUyf4TUeAf8aRgEt93z1CNSo0kXevboQhrSgse0ddVorifHLyT2xeEq-jARsObQ28RPRXmTnjr_5bkgoluVku0_x0UY-mj1UU=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Melewatkan malam tahun baru bersama istri""","","",""
"https://www.google.com/maps/place/Rumah+Makan+Mutiara/data=!4m7!3m6!1s0x2dd7fa324dab1ca3:0x75091c272aab1b7c!8m2!3d-7.27917!4d112.7652511!16s%2Fg%2F11g8kz9rc5!19sChIJoxyrTTL61y0RfBurKiccCXU?authuser=0&hl=id&rclk=1","Rumah Makan Mutiara","4,0","(64)","·","Rp 75–100 rb","Indonesia","·","","Jl. Manyar Kertoarjo V No.62","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFt0NgQohNqdRpiMH1hdtA-Dh2EfuVpoTvXcf0zMKDZupSkCjBGCNi20Dqo-I502YtBXLfVh2pDjehftzwLTqtzXHdl1sT87e7--03Qr2sYBUEO-_HzJRUIj__bCCfktgrLmrfr3Q=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Susana nyaman, makanan good n delicious.""","","",""
"https://www.google.com/maps/place/Depot+Ampel+-+Walikota+Mustajab/data=!4m7!3m6!1s0x2dd7f9669dd3c591:0x616bcf6a4c9ce9a6!8m2!3d-7.2600771!4d112.7449758!16s%2Fg%2F1hm5q15bm!19sChIJkcXTnWb51y0RpumcTGrPa2E?authuser=0&hl=id&rclk=1","Depot Ampel - Walikota Mustajab","4,5","(1.438)","·","$$","Timur Tengah","·","","·","Jl. Walikota Mustajab No.33B","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGi02PQ16-QYojr7hXiHoEul9wg6e5I11BiHXSuLarHbXLGoUFzK4-G8jtlzqCBU4rfPJUGaj-zIuodNcsZDJ2oKhfVwvyZLjBdg_UyilJLfxpa8dppzhgH5WbSPOM3GEOz63C5Nw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sate kambing bumbu kecap, kecapnya bold dagingnya empuk.""","","",""
"https://www.google.com/maps/place/Nasi+Padang+Uda+Wandi+-+Srikana/data=!4m7!3m6!1s0x2dd7fbd24edf2525:0x19dec40a9741abbe!8m2!3d-7.2741543!4d112.7588057!16s%2Fg%2F11f2y46rh4!19sChIJJSXfTtL71y0RvqtBlwrE3hk?authuser=0&hl=id&rclk=1","Nasi Padang Uda Wandi - Srikana","4,3","(891)","·","Rp 25–50 rb","Padang","·","","·","Jl. Srikana Tim. No.4","Segera tutup","· 19.00 · Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGBZTf9RUhlr_ivfboS63FeGMevs3sKxgXFYQPG8uEoyxAio11vsLI8t3GUA7FuL_8kZhAtjeuWI1IV0uIjqg2OyLoNj17wRqW5nzQ6c5dceqE9_CVBSq6D7brT-9eiS9PMOqtfsIORdho=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu lumayan lengkap, rasa enak, harga pas relatif murah.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmMnk0NnJoNBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BjH3ac_7Af6r4-EPn5aSgQg&ei=BjH3ac_7Af6r4-EPn5aSgQg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Mie+AYAM+YAMIN+Jakarta+Cak+Hendrat/data=!4m7!3m6!1s0x2dd7fbebd16a2d69:0x2ef5955759c32bf2!8m2!3d-7.2710826!4d112.7538405!16s%2Fg%2F11mvw6ryts!19sChIJaS1q0ev71y0R8ivDWVeV9S4?authuser=0&hl=id&rclk=1","Mie AYAM YAMIN Jakarta Cak Hendrat","4,4","(570)","·","Rp 1–25.000","Mi","·","","·","Jl. Gubeng Jaya IX No.18B","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG8_0jChPaLC3d_HfYXtByvzuDmyh-kpFIr4DaRD2KFKDqNrEkYzp4Jusd-zsEQjfS2mWKXwCvsXEYl22vBHUOPdDCYWmFVVbNv_tvXi9GDYGu-KRU7VyWQ7Rx6rtXm0R3K55GR=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa mienya jg cukup enak, dengan harga 15ribu.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFtdnc2cnl0cxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BjH3ac_7Af6r4-EPn5aSgQg&ei=BjH3ac_7Af6r4-EPn5aSgQg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Nasi+Goreng+Jakarta/data=!4m7!3m6!1s0x2dd7fbd33dc3076f:0x80a6d2906b0adce4!8m2!3d-7.2725358!4d112.7617421!16s%2Fg%2F1hm6cqjv_!19sChIJbwfDPdP71y0R5NwKa5DSpoA?authuser=0&hl=id&rclk=1","Nasi Goreng Jakarta","5,0","(1)","","","Nasi Goreng","·","","PQG6+XMQ, Jl. Karang Menjangan","","Buka","· Tutup pukul 00.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OoXzooMv0ywcC8rKWmS8gg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=74.72332&pitch=0&thumbfov=100","","Makan di tempat","","",""
"https://www.google.com/maps/place/Warung+Ijo+Bu+Nik.../data=!4m7!3m6!1s0x2dd7fbcdafb6e545:0x5e1e7aaef78fcbe2!8m2!3d-7.2781356!4d112.7592556!16s%2Fg%2F11cs38dr0h!19sChIJReW2r8371y0R4suP9656Hl4?authuser=0&hl=id&rclk=1","Warung Ijo Bu Nik...","4,6","(42)","·","Rp 1–25.000","Jawa","·","","·","Gubeng Kertajaya XI No.raya No.56","Tutup","· Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEtd98Gve3pKXf9AP6Eqsj34dz4949wZWaOLS-Yt0M9o8ZxKfcg1CActt5P8cNied0t8d0paZ6uEO3WhB3cmgKpQy0f4u4x74msY1z4CUU_RdFL-KDxW1e4TXbk3eSu1CaiXsca=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Banyak varian ikan sayur dll.""","","",""
"https://www.google.com/maps/place/Yoi+Ki+Sushi/data=!4m7!3m6!1s0x2dd7fb06395c21dd:0x3df1881181de6a2e!8m2!3d-7.2660015!4d112.7622659!16s%2Fg%2F11fg5jg38q!19sChIJ3SFcOQb71y0RLmregRGI8T0?authuser=0&hl=id&rclk=1","Yoi Ki Sushi","4,9","(15)","·","Rp 25–50 rb","Sushi","·","","Jl. Dharmahusada","","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGSWyf5442ogK7kNQgxmFamM0JcaIKYbc6gnOjP5txewXw-rjJiNRfwa-mduZei4I_8RtEwVtY7WSTyUua-n4CpgMd9ChhEPVczM14MZ8R98bqkOfOPbz240L6L8XYSt3E8t8ZQRI_5w_bR=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tapi menunya banyak dan enak.""","","",""
"https://www.google.com/maps/place/Sate+Pak+Mat+Jami%27i/data=!4m7!3m6!1s0x2dd7fb2584cf7ad5:0x667b5fd9a408567e!8m2!3d-7.2750425!4d112.7622081!16s%2Fg%2F11f624k8v8!19sChIJ1XrPhCX71y0RflYIpNlfe2Y?authuser=0&hl=id&rclk=1","Sate Pak Mat Jami'i","4,4","(270)","·","Rp 25–50 rb","Sate","·","","·","Jl. Raya Menur No.2c","Buka","· Tutup pukul 02.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHcwuplwxLcKzhWP_Ti97fbat8qOhXaj-RqJrhoOJbYf45a0Ddi_Q4_k6Qzor8KsytbV9nLpNP1KDpzk3D5zC6XGFiLqOQ1fWEu5TZEl1yReWjCq7gAPUczP3SgIlrSs6dUBGjm=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Satenya enak..ada sate ayam,sate klopo daging, sate kambing.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmNjI0azh2OBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BjH3ac_7Af6r4-EPn5aSgQg&ei=BjH3ac_7Af6r4-EPn5aSgQg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Sate+Ayam+Ponorogo+Pak+Pandi/data=!4m7!3m6!1s0x2dd7fbce1a26ff39:0x776933aaf0b0191e!8m2!3d-7.2765687!4d112.7547232!16s%2Fg%2F11bxf_tv8w!19sChIJOf8mGs771y0RHhmw8KozaXc?authuser=0&hl=id&rclk=1","Sate Ayam Ponorogo Pak Pandi","4,4","(790)","·","Rp 25–50 rb","Sate","·","","·","Jl. Gubeng Kertajaya V B No.59, RT.009/RW.03","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGamUEPz_e1K14TGyesNvLokjP-IMdi-DRvkZNxHiv_kFzasybOkPVHRWSbk8vJmaceS9Ept6CT4D2Wmdmsg4j11exZEDSfVJiKAVmFyU_ZBsLb9A2jHmrbwfuToMQPYOyCiK2Klw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sate ayamnya empuk,bumbu sate juga wuenak.""","","",""
"https://www.google.com/maps/place/Sushimura+Indonesia/data=!4m7!3m6!1s0x2dd7fa2deb314ce7:0x339b3a0233b071f6!8m2!3d-7.2731518!4d112.7616671!16s%2Fg%2F11b6t7k5mb!19sChIJ50wx6y361y0R9nGwMwI6mzM?authuser=0&hl=id&rclk=1","Sushimura Indonesia","5,0","(1)","","","Sushi","·","","PQG6+PMM, Jl. Jojoran II","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-proxy/ALd4DhEKwNvM8FbYxEWuEiAwKjNK6oalviVQq3-N42eyFjwnfFlLGzBe-jiNPUyl1faJ1g2lWcqCoNX_JbDvOheawyiWjpewa35MdoD2MgcKgdLtrp_E0SnGspM8Iw2McKWmpmCXajSFKnBZD1FCBoaEOhX54Bl1BPeQ0zRHOoxKyMvV3dp_v2gFTZdzIEaAQDpIrVeV8Xw=w122-h92-k-no","","Makan di tempat","","",""
"https://www.google.com/maps/place/Martabak+Gading+Pecenongan+-+Kertajaya/data=!4m7!3m6!1s0x2dd7fbccee940ed5:0x1e814d9b712bdfe8!8m2!3d-7.2793217!4d112.7608195!16s%2Fg%2F11cllhbp6h!19sChIJ1Q6U7sz71y0R6N8rcZtNgR4?authuser=0&hl=id&rclk=1","Martabak Gading Pecenongan - Kertajaya","4,5","(353)","·","Rp 75–100 rb","Martabak","·","","·","Jl. Kertajaya No.236","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG0VOTI3ftaVbXhih6bBYvXM1M3Chf_LRcV_a4ipTQFndZZzYNGhRj2_wGLDxaI1oh9RH3vqi7eHLEjie4GAq9Vwn5ZcLSsVPzMS404ghd_9DcfX_BCukOJq3CieIrIVCbJNWyerQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan nya enak, recommended""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjbGxoYnA2aBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BjH3ac_7Af6r4-EPn5aSgQg&ei=BjH3ac_7Af6r4-EPn5aSgQg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Ayam+Geprek+Moome+Gubeng/data=!4m7!3m6!1s0x2dd7fbd0f9fcc663:0x4d37c03a4d6ca605!8m2!3d-7.2738863!4d112.7557493!16s%2Fg%2F11g6nbxrz0!19sChIJY8b8-dD71y0RBaZsTTrAN00?authuser=0&hl=id&rclk=1","Ayam Geprek Moome Gubeng","4,4","(352)","·","Rp 1–25.000","Ayam","·","","Jl. Gubeng Airlangga V No.16","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGXNPjyK-g32w5JauPtR23P7Yv7g_8bSt3csKKMlf_oLfoDDN3i6aIvX5hio892slDi3_-skmh2MtSlcelZnmFPfH5TtsRi8_shm1YKJxZY8l65wjlQMbOmgpW3jJvRtHIKeI-X=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tapi begitu lihat menu, tergoda untuk nyobain menu yang lain.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFnNm5ieHJ6MBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BjH3ac_7Af6r4-EPn5aSgQg&ei=BjH3ac_7Af6r4-EPn5aSgQg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
