"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","W4Efsd 6"
"https://www.google.com/maps/place/WARTEG+SAMUDARA/data=!4m7!3m6!1s0x2dd7f90003dfb2d7:0xd7884f689b0b2034!8m2!3d-7.2390114!4d112.7708391!16s%2Fg%2F11x050vdsf!19sChIJ17LfAwD51y0RNCALm2hPiNc?authuser=0&hl=id&rclk=1","WARTEG SAMUDARA","4,8","(8)","·","Rp 1–25.000","Makanan Kecil","·","","Jl. Kapas Gading Madya I","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGtbfEO43W39Ax7F_e6yat2WPczRQkDakQHqxpUtOtPLeiGx9y6GfGbpQRyaYxyr86RmbphZbI1r8wt0z6kPXNMZN0a4fYqZu7hgVZa0VwYSrgBiYDNXam_tdWmRuGXJ0cxnPyoznLxwmo=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Wartegnya disamping Bagus Car Wash.""","","",""
"https://www.google.com/maps/place/Warteg+aero+fenomena/data=!4m7!3m6!1s0x2dd7fbb8151d9237:0x626d897e3b627449!8m2!3d-7.2938511!4d112.7250645!16s%2Fg%2F11l1n7ds12!19sChIJN5IdFbj71y0RSXRiO36JbWI?authuser=0&hl=id&rclk=1","Warteg aero fenomena","3,9","(54)","·","Rp 1–25.000","Nasi","·","","·","Jl. Wonosari Kidul No.161","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH4MvgloIQoWcIYPkxlBjr8I_H5Nk5UG_X5B_XceNNJQ3PKhXKdidMpKxd8BO5k3U1VDd7YyVZCp2SJLCWDxwQ3Gsh1M9JRL0b9PTU6vKb5fTwyVzmmrwSM2QupYAU5WUp4gqzx=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan Murah meriah 24 jam... sesuai dengan lidahnya para ...""","","",""
"https://www.google.com/maps/place/Warteg+Putri+Sami+Asih+Kalibutuh/data=!4m7!3m6!1s0x2dd7f9a3e56e9887:0x2044fd5eeea43a2c!8m2!3d-7.2547699!4d112.7197819!16s%2Fg%2F11gvdj7ctn!19sChIJh5hu5aP51y0RLDqk7l79RCA?authuser=0&hl=id&rclk=1","Warteg Putri Sami Asih Kalibutuh","4,4","(359)","·","Rp 1–25.000","Tegal","·","","·","Jl. Kalibutuh No.8","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEft1C4dWI33RNHrsUzpAFJ6ToAAxs8wnguV6jenGEv9AiNGJTvVmp7weQSWGIY9Pvanm55kwMOYrzMefh0IQvakKw-XsdhGuNWiNLfVYmw0VWpElI5devECkPEspwFzr8qMNYkSvYr8kqR=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Warung Tegal dengan harga murah dengan banyak macam variasi makanan""","","",""
"https://www.google.com/maps/place/Warteg+Bahari/data=!4m7!3m6!1s0x2dd7fb75fd012d99:0xcf7ec9af51f91c65!8m2!3d-7.3081394!4d112.7333022!16s%2Fg%2F11b6b91llm!19sChIJmS0B_XX71y0RZRz5Ua_Jfs8?authuser=0&hl=id&rclk=1","Warteg Bahari","4,6","(290)","·","Rp 1–25.000","Tegal","·","","·","Jl. Jetis Kulon No.12","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4IP71Qdirmk6_h5XO-qZZ3KtMK5hfjpO4eNs1G4xxmSlq0fZYWzDyDkU49PGKt92UVxF3jdJ87NlU40pmKItJlReF48-xUnqI0ZZ-d67YHIXYg0dSdQDv7cKCqq-EG57Wias=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","warteg","bahari emang top markotop ,thebest pokoknya.""","· Tutup pukul 20.00"
"https://www.google.com/maps/place/Warteg+MAFIOSO+BAHARI/data=!4m7!3m6!1s0x2dd7fb00093ef56b:0x71641a15d1c503fc!8m2!3d-7.2963991!4d112.7452052!16s%2Fg%2F11xs78npll!19sChIJa_U-CQD71y0R_APF0RUaZHE?authuser=0&hl=id&rclk=1","Warteg MAFIOSO BAHARI","5,0","(2)","","","Brunch","·","","Jl. Ngagel Rejo Kidul No.17, RT.007/RW.02","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGEL36LVkfdc6LM8HUPhhL4FoGIp2BxbSbAovDQ4vtd5Ey_nEeEEG-Im1s-_STp4FoeZ-iH9P63e6zO7KoXfgC6Uknnn6APwUPz4A51e3rUKnUXO-V8TUh3DIcLY8zb-1v6lzHch9MHB1UJ=w80-h142-k-no","","Makan di tempat","Bawa pulang","",""
"https://www.google.com/maps/place/Dapoer+Mama+Merr/data=!4m7!3m6!1s0x2dd7f9000291b0fd:0x6ef8da2de1778788!8m2!3d-7.2543964!4d112.7823774!16s%2Fg%2F11y67h5mkd!19sChIJ_bCRAgD51y0RiId34S3a-G4?authuser=0&hl=id&rclk=1","Dapoer Mama Merr","5,0","(13)","·","Rp 1–25.000","Restoran","·","","Jl. Dr. Ir. H. Soekarno Jl. Merr Kalijudan No.10","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNSOIOKiYOWiOnbCkBlkj9XD4g5InwHzqhFPObyrKw4REC1xNne4Lm5aneER5dTCdSMaBJLFW1pKiS2fCrdnPbGp7nWrNnRY5LulWhneBoQh9ZUyAvFW0XNy1qsOY92PN7v0eD--6729pE=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanannya murah , enak top.""","","","· Buka Sen pukul 09.00"
"https://www.google.com/maps/place/Warteg+Sami+Asih+24+Jam/data=!4m7!3m6!1s0x2dd7f948f3d1a4d9:0xd5d67a2632d7a557!8m2!3d-7.2278624!4d112.7357994!16s%2Fg%2F11v44yvgdf!19sChIJ2aTR80j51y0RV6XXMiZ61tU?authuser=0&hl=id&rclk=1","Warteg Sami Asih 24 Jam","3,7","(13)","·","Rp 1–25.000","Restoran","·","","Jl. Kebalen Tim. No.91, RT.002/RW.07","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH9ivr8u0SjY_DhhvwUs_G0jw9xTjNDdIw_E1L6s3RuXDTMTGTyvYNpOthOhKE5anyyCkMIOhPqzQCt9MEOH6FIGjHfLCgVntVetTqffUTeTj_D4W1TZiS5cGavoV61NLX2RW-CSA=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tolong ya owner diperhatikan wartegnya, pekerja dan menu masakannya juga.""","","",""
"https://www.google.com/maps/place/Warteg+Nusantara/data=!4m7!3m6!1s0x2dd7fb007943cde3:0xe275ff1b46cfb508!8m2!3d-7.2838701!4d112.7157287!16s%2Fg%2F11vrf733q5!19sChIJ481DeQD71y0RCLXPRhv_deI?authuser=0&hl=id&rclk=1","Warteg Nusantara","1,5","(47)","","","Indonesia","·","","PP88+F75, Jl. Raya Dukuh Kupang","","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFh3-C-I8Q1xCkGEziu_ToZa9tElcKOz_Ncdqtl7sjy8u-Ow3lCkLaftzxDdDthvo0Gj0ZNr7obRwpbWiQtHAzFEDq9pUrR89dxqFlyxhK2IcHOpivF_uK_4kxrvcOLohvH-lfDALJBZGxM=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pilihan makanan banyak ada ada gorengan nya ini enak banget.""","","","· Tutup pukul 21.55"
"https://www.google.com/maps/place/Warung+Solo+3/data=!4m7!3m6!1s0x2dd7f9001b20f15f:0xcd8f50f729b42a7!8m2!3d-7.2592632!4d112.7956435!16s%2Fg%2F11md3vwxzf!19sChIJX_EgGwD51y0Rp0Kbcg_12Aw?authuser=0&hl=id&rclk=1","Warung Solo 3","4,5","(21)","·","Rp 1–25.000","Restoran","·","","Jl. Raya Mulyosari No.17","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAExGRj27PbYOZPE3XO-EetC_arC_WKvGCMXuKeSi8o4uLYzRe8yXNyyXcuW5T82VcQ9jt-pbzGz3wum-b2nNeI0R41NVgooS0AJMdfoS4AJguedNyXzIY1BDbZ3ix-QRUTOk6x-0bOilrs=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Baru pertama nemuin","warteg","yg enak, masakan rmh yg comfort food banget.""","· Buka Sen pukul 07.00"
"https://www.google.com/maps/place/GOKANA+Ramen+%26+Teppan+-+Plaza+Surabaya/data=!4m7!3m6!1s0x2dd7f9603b0bb569:0xd64f415f028957d3!8m2!3d-7.264771!4d112.748614!16s%2Fg%2F11h2n1xsg6!19sChIJabULO2D51y0R01eJAl9BT9Y?authuser=0&hl=id&rclk=1","GOKANA Ramen & Teppan - Plaza Surabaya","4,1","(100)","·","Rp 25–50 rb","Ramen","·","","Plaza Surabaya, Jl. Pemuda No.33-37 Lantai Dasar","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFUDy3Hzttg21NClxydDDrphj3I4zm4XTja63x3arKgEGdiA9cJHlFp48OThKJb_owkskeivUgAoQGU4PvlGqFj3DbE7OFbuoDFhL1P2DjQ_VWvZLRNFVjejUnlbPg_elMFUHEJ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menyenangkan & memuaskan ( pelayana ok harga pas kantong )""","","",""
"https://www.google.com/maps/place/WARTEG+SEDERHANA/data=!4m7!3m6!1s0x2dd7fb6bcb407349:0xe8fb8dcc593f9aab!8m2!3d-7.3170987!4d112.7388443!16s%2Fg%2F11fsmtsb0n!19sChIJSXNAy2v71y0Rq5o_WcyN--g?authuser=0&hl=id&rclk=1","WARTEG SEDERHANA","4,4","(194)","·","Rp 1–25.000","Tegal","·","","·","Jl. Margorejo Indah No.70","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFXEk2N3q-KMPYgf7bL0XT1pa-Rno9nUREP_2GYlJAos9d_VNrBUhjxF7fnF_-NYhRePbvwR82A75cpnAKitkKLDG6Q_206iS7Db3TP_LrSuNoqrk32MzEVMHIxUECAfIdFeyXwwQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak dan harga ekonomis untuk kantong mahasiswa atau karyawan.""","","",""
"https://www.google.com/maps/place/Nasi+Goreng+Pak+No/data=!4m7!3m6!1s0x2dd7fb5ce8a8e2e3:0xd74ee5806b33a6f8!8m2!3d-7.2881459!4d112.7634117!16s%2Fg%2F11h6yr902s!19sChIJ4-Ko6Fz71y0R-KYza4DlTtc?authuser=0&hl=id&rclk=1","Nasi Goreng Pak No","4,8","(12)","·","Rp 1–25.000","Nasi Goreng","·","","·","Jl. Raya Manyar No.1a","Segera buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF7lSfHOA17NVkwacIE_nP-Faqxq1uepXJi8HUawL6iXstvSI2s7d4U4Z5knnTnA50fMClR_jUefuH_5ndJm_jGfUsZ43_Lbd_BX3ORy0ZBft80oz4nUuGy7FO58qDmlCcT599j=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pedesnya juga enak,gurih.""","","","· 18.45"
"https://www.google.com/maps/place/Warteg+Aero+fenomena/data=!4m7!3m6!1s0x2dd7fdefe337f279:0xaf42f3dafa807045!8m2!3d-7.3126353!4d112.7072866!16s%2Fg%2F11l5lx90mw!19sChIJefI34-_91y0RRXCA-trzQq8?authuser=0&hl=id&rclk=1","Warteg Aero fenomena","3,8","(81)","·","Rp 1–25.000","Tegal","·","","·","Jl. Raya Menganti Gogor Makam No.25","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJy6pn_5IeMrH0Qiqzw2sBoCCP0UOTQbcTwe-K3KbDmR45RiSmRILRYOQwqmn_G6_cbbRmusKauFRblwf8Zl9GlEBpnBj4e9EbZzgP5TB2ZzkbAqtqrhfLp7-4iLM-dHZCAy2y68Q5XWcG=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Standart","warteg",", banyak pilihan lauknya, metode touch screen 😁""",""
"https://www.google.com/maps/place/Warteg+Kekinian/data=!4m7!3m6!1s0x2dd7fb757640842f:0xde07351ffdacfaf4!8m2!3d-7.3097583!4d112.7812869!16s%2Fg%2F11rkltjcht!19sChIJL4RAdnX71y0R9Pqs_R81B94?authuser=0&hl=id&rclk=1","Warteg Kekinian","5,0","(2)","","","Tegal","·","","Bale Hinggil Apartment, Jl. Dr. Ir. H. Soekarno No.63","","Segera tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEyoE_PqoK3FVbJw8C9yRMiBicKSEi9tRkmoCjBaB8_FWaVndGhPiVeXjZTRxpn44xmedgk0dCWcoFepmnY59yQnH0HNJ3YktNosgkZBNml6wUXuQqjGYcOyKs7MG-0R_0pRUcOVg=w163-h92-k-no","","Makan di tempat","Bawa pulang","","· 19.00 · Buka Sen pukul 08.00"
"https://www.google.com/maps/place/Warteg+Chito+24+Jam/data=!4m7!3m6!1s0x2dd7fb21600531e5:0x9e0b09646454c5ac!8m2!3d-7.3083725!4d112.7260009!16s%2Fg%2F11g3x0nb8l!19sChIJ5TEFYCH71y0RrMVUZGQJC54?authuser=0&hl=id&rclk=1","Warteg Chito 24 Jam","3,4","(7)","","","Tegal","·","","·","MPRG+MC2","Buka 24 jam","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tOvj36fml_s6nMB2odSU4w&cb_client=search.gws-prod.gps&w=80&h=92&yaw=174.18535&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Cocok untuk yang mau makan enak tapi murah""","","",""
"https://www.google.com/maps/place/Warteg+Cahaya+Baru/data=!4m7!3m6!1s0x2dd7fb11afc2927f:0x166f752a1642291b!8m2!3d-7.3090513!4d112.7205736!16s%2Fg%2F11v0856lz9!19sChIJf5LCrxH71y0RGylCFip1bxY?authuser=0&hl=id&rclk=1","Warteg Cahaya Baru","3,8","(20)","·","Rp 1–25.000","Brunch","·","","MPRC+96M","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQ2PbUnBqHSbOFqCT53BK9Mi-Fs__f96N_R0Z0Rk7rDqRUOCaB0jO81lSHEdVcbvZc5PD_i26E686nTROtqoauiI89-Mk4V5aZ7q8xxwi5xmEIhLEkmExsD877-6jjo2muo7w0_Q=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga juga murah, recommended pokok e.""","","",""
"https://www.google.com/maps/place/Warteg+RAOS+SEWU/data=!4m7!3m6!1s0x2dd7f90047e01347:0x2230802dfa1622d2!8m2!3d-7.2347465!4d112.7407846!16s%2Fg%2F11x2yq1nlj!19sChIJRxPgRwD51y0R0iIW-i2AMCI?authuser=0&hl=id&rclk=1","Warteg RAOS SEWU","5,0","(1)","","","Brunch","·","","AA 2, Ps. Pabean","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEjXVQ5iaNxZJdW5GWf9R6irLcjtUsvDszWB8S2v3PTrgNHetG5yj3St98PpURiyPahDAZmI7ggJ6NZhFFQfG3sfsAGcFRotFdHiKHrYlLZLI-pDjbwXnxM2JIl2oEPnlQcs71e_w=w80-h106-k-no","","Makan di tempat","Bawa pulang","",""
"https://www.google.com/maps/place/Warteg+Aero+Fenomena/data=!4m7!3m6!1s0x2dd7f96e22750e8f:0x4d8c9204bc02320!8m2!3d-7.2246804!4d112.7576924!16s%2Fg%2F11trlwtkr0!19sChIJjw51Im751y0RICPASyDJ2AQ?authuser=0&hl=id&rclk=1","Warteg Aero Fenomena","3,9","(9)","","","Nasi","·","","·","Jl. Tenggumung Baru No.31","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHeOKlKd9dt06YfNp5nWU7vKSTx7-4DJSnrW9CP68T649aVIWrX9ncKOC-ximLAGCs88wDkgUdAAYZ7lP3XlwXP11EL0_Sjf55X5y5h5HagV9DIqHjJyBZ6H6rSDSfXKmvHRSRpEw=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harganya murah menunya enak, pelayanannya agak judes, pdhl cantik""","","",""
"https://www.google.com/maps/place/Warteg+Wareg+24/data=!4m7!3m6!1s0x2dd7fd6d1146138d:0xed81b2d76bebc84f!8m2!3d-7.3125565!4d112.6905298!16s%2Fg%2F11h0sphlw8!19sChIJjRNGEW391y0RT8jra9eyge0?authuser=0&hl=id&rclk=1","Warteg Wareg 24","4,5","(31)","","","Tegal","·","","Jl. Raya Wiyung Sebelah Pondok Keramik No.14","","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGqq6O4IAc8RLM5Ii9h21AW7tQEiimJY2v3ywxtvDfmGqg2NzTM4hSJttmEaV6zwTWdk9BF7eakZqdZp6Wunnd3p3LAqlir3IHmUTNzyb1W2IIQmZ5owSnsyKQlChaxby2wKVzVu2j8q58=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya nyaman dan makanan nya terjangkau murah dan pastinya enak""","","","· Tutup pukul 22.00"
"https://www.google.com/maps/place/Warteg+Mbok+Yem/data=!4m7!3m6!1s0x2dd7fb0006472945:0xc521704c4a614ed6!8m2!3d-7.2899901!4d112.776677!16s%2Fg%2F11wtl4n372!19sChIJRSlHBgD71y0R1k5hSkxwIcU?authuser=0&hl=id&rclk=1","Warteg Mbok Yem","","","","","Indonesia","·","","Jl. Arief Rahman Hakim No.34 C","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF0Ggq4cZ4G5yCNw-BK3zBwqE6Fb5ZV5AYRysNKsPcxXApwvtsco0JZ6h2LNEtRxM2stAM12hO__a0fPgTrJIhvf89yT6yqdB4eUps3_W1FzwFEER7C6oVmxZNHy4ZvKdOVzOlK=w80-h106-k-no","","Makan di tempat","Ambil di tepi jalan","Pesan antar","· Buka Sen pukul 07.00"
"https://www.google.com/maps/place/Warteg+%26+Warkop+Cak+Gik/data=!4m7!3m6!1s0x2dd7fc1482569127:0x8ba67edbe4778c!8m2!3d-7.2871879!4d112.6972777!16s%2Fg%2F11ddy0plwj!19sChIJJ5FWghT81y0RjHfk236miwA?authuser=0&hl=id&rclk=1","Warteg & Warkop Cak Gik","4,9","(11)","·","$","Kafe","·","","·","Jl. Putat Gede Bar. II No.2 3, RW.3","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHoP9hO6-fSXg4MjWQUUtRcoKO5_PtaKIc1jKVbgN2F8M_Vyhm5aQjiifKSLFEf9QUESOY9FNWVLAkMwA0PxdxUfSFvMT98WNoaafc8TE82N1lLRy-74w_tYKgj_yS-k_F4H3k_Lw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan nya ramah dan menyenangkan""","","","· Tutup pukul 21.00"
"https://www.google.com/maps/place/warteg+tommy/data=!4m7!3m6!1s0x2dd7fd0058d0ab19:0xd4b1046da3327c76!8m2!3d-7.2730377!4d112.7106291!16s%2Fg%2F11vwdl835f!19sChIJGavQWAD91y0Rdnwyo20EsdQ?authuser=0&hl=id&rclk=1","warteg tommy","1,0","(40)","","","Prasmanan","·","","PPG6+Q7J, Jl. Raya Simo Gunung","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHxItghEzFBmqMlHJx2vDKZ9Gmm3mo69HRv5W9DSU186jq3QAYg0X4WXGV0GxLqrcA_rhaPt98D0wQTiHf9ChyjI2xk1XvqF0nquef_LgThuLIkUeDqWeVEkhZUFdudeNLoqyVDyLvyjjbf=w80-h106-k-no","","Makan di tempat","Bawa pulang","",""
"https://www.google.com/maps/place/RAOS+SEWU,+Warteg+dan+Penyetan/data=!4m7!3m6!1s0x2dd7fb0044b6992d:0x5dc8a1e4c431da1a!8m2!3d-7.2921593!4d112.7179905!16s%2Fg%2F11w2b6_pdq!19sChIJLZm2RAD71y0RGtoxxOShyF0?authuser=0&hl=id&rclk=1","RAOS SEWU, Warteg dan Penyetan","5,0","(1)","","","Indonesia","·","","Pertokoan Darmo Park II, Jl. Mayjen Sungkono","","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFTAj_bMa2mrrUIb17QQ07ljhpyksQvthu1CDCm8k4ffJDFiPI8Kv6MSoQ82P03w7ibf6fH2nRTEft-dZ8GDrY5MKXCrqtqYDsZKKUPvLVBfS9h1gJLbSoCNis2pyCLR_vk2Ho=w163-h92-k-no","","Makan di tempat","Bawa pulang","","· Tutup pukul 22.00"
"https://www.google.com/maps/place/WARTEG+SELERA+BAHARI/data=!4m7!3m6!1s0x2dd7f90079afc9db:0x2b2d998c3efc46e3!8m2!3d-7.2487675!4d112.756794!16s%2Fg%2F11yrzb1dsh!19sChIJ28mveQD51y0R40b8PoyZLSs?authuser=0&hl=id&rclk=1","WARTEG SELERA BAHARI","3,0","(2)","","","Rumah Makan","·","","Jl. Kapas Krampung No.35","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHovqag3d7rxAGaS76aGIzbk-iZsDX4WYiUPpP1L_37ArWddoX73hDWQnAxO5dKkENh77qk-EeId_fa6S0onoM6F5a2qhnS-xdYuXLtGlTJI-7npnvqlOq1Kb0Nl1UD86Py9oK8wWtzXaQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Warteg","dengan banyak promo paket beneran murah enak banget ♥️""",""
"https://www.google.com/maps/place/DAPOER+WARTEG+JESJOS/data=!4m7!3m6!1s0x2dd7f90054196195:0xe9f4d0a52cd6d5f5!8m2!3d-7.2351208!4d112.7901934!16s%2Fg%2F11n449zq7r!19sChIJlWEZVAD51y0R9dXWLKXQ9Ok?authuser=0&hl=id&rclk=1","DAPOER WARTEG JESJOS","","","","","Makanan Kecil","·","","PANTAI MENTARI BLOK J No.21","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEDuvAOxhyQhbWG7H-BisdSdBeO0dwExnFAGd381sZCUnaXXE_5wRUoObF-te-BMYmRcLCk13uMCMLVdj6ODYkFSqKBMRq2t-YBrhEBDa8x-bq7cB1UhFXCu8QvyAu_8rj0OQBRyapqsbQn=w80-h135-k-no","","","","","· Buka Sel pukul 09.00"
"https://www.google.com/maps/place/Warteg+Mak+Alim/data=!4m7!3m6!1s0x2dd7fb0067444113:0x90d962929c63f364!8m2!3d-7.2906212!4d112.8004637!16s%2Fg%2F11mrcxk17d!19sChIJE0FEZwD71y0RZPNjnJJi2ZA?authuser=0&hl=id&rclk=1","Warteg Mak Alim","","","","","Restoran","·","","Jl. Keputih Tegal No.18","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D4Q_Xcw4FOBxlDEQ58PFtA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=339.75815&pitch=0&thumbfov=100","","Makan di tempat","","",""
"https://www.google.com/maps/place/WARTEG+BOSS/data=!4m7!3m6!1s0x2dd7fbed49c18467:0x86e0696712a9b4a6!8m2!3d-7.2873948!4d112.7285482!16s%2Fg%2F11kk6xrkmb!19sChIJZ4TBSe371y0RprSpEmdp4IY?authuser=0&hl=id&rclk=1","WARTEG BOSS","","","","","Restoran","·","","Jl. Pakis No.37B","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pUNe5qjYQBjDOU-uj-pbCg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=99.158325&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","",""
"https://www.google.com/maps/place/Warteg+bejo/data=!4m7!3m6!1s0x2dd7f900480ef2ff:0x936594dde3d522ab!8m2!3d-7.2330082!4d112.763231!16s%2Fg%2F11wfvgnkth!19sChIJ__IOSAD51y0RqyLV492UZZM?authuser=0&hl=id&rclk=1","Warteg bejo","5,0","(1)","","","Restoran","·","","Jl. Platuk No.77-A, RT.006/RW.02","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NoQ9Yygwm2XxNrke8sfHiQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=285.0608&pitch=0&thumbfov=100","","Makan di tempat","","",""
"https://www.google.com/maps/place/Warteg+Pecel+Lele+Handayani/data=!4m7!3m6!1s0x2dd7f85269e891fd:0x4f66ab8e63656733!8m2!3d-7.221717!4d112.7732894!16s%2Fg%2F11c30x0f17!19sChIJ_ZHoaVL41y0RM2dlY46rZk8?authuser=0&hl=id&rclk=1","Warteg Pecel Lele Handayani","3,8","(4)","","","Tegal","·","","·","Jl. Kedinding Lor No.44","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHND4Ty1p9wwKZhge4MqR6HUUBZ3RjpThifbnalqAIMmx2Wrz-D1M4wRVIAOqgaUwW2bYlq7sBe-FmFFpNzb0h1Jsn9XLnrtznV13ETZ0Yduu_hJPw1-YUTwMs7toYt8awJy6htWA=w80-h106-k-no","","Makan di tempat","Bawa pulang","","· Tutup pukul 22.00"
"https://www.google.com/maps/place/Warteg+Aero+Fenomena/data=!4m7!3m6!1s0x2dd7ff003daaef33:0x589ecfc6a620908!8m2!3d-7.2405799!4d112.7149804!16s%2Fg%2F11z26b8vl3!19sChIJM--qPQD_1y0RCAliavzsiQU?authuser=0&hl=id&rclk=1","Warteg Aero Fenomena","","","","","Tegal","·","","Jl. Tambak Asri No.284","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE8MwlJvAIMU22_X-oquWZSQ8ZlcjFjPnFIynxxWuvuob0qsBkqcRIeQDWdVHRvu9l6R8JqPJZZP_rXOzgXGDm62bSWBOTcPG6fXmSlTFUkQKVvfIrYUGzL9juNrUwlgjR-kfq6WdFxN4ZZ=w92-h92-k-no","","","","",""
"https://www.google.com/maps/place/WARTEG+BENGKEL+PERUT/data=!4m7!3m6!1s0x2dd7f94dd8dafd4b:0x7ed1e394fadfd69d!8m2!3d-7.256346!4d112.7210249!16s%2Fg%2F11b6vj43y7!19sChIJS_3a2E351y0Rndbf-pTj0X4?authuser=0&hl=id&rclk=1","WARTEG BENGKEL PERUT","4,0","(1)","","","Tegal","·","","·","PPVC+FC6, Jl. Tidar","Buka","https://lh3.googleusercontent.com/gps-proxy/ALd4DhGsYH_0Y8XYgBIXdLV14Ug3ioTkNUn_n4FKCGeEU8LpKoQA_waTtkNAPngqnHJiq44bbl5_IOCsP1IcA-5qnVUNPJMcd627A_9WQVuP8fIH3EjeuNITA5jUUVM9F98bETpNeSrTobynlsgnE0hKs-ocZvn1fK349D_e78crQxbCeTT3hfiad6QYpASLEGuQDBdlUpk=w122-h92-k-no","","Makan di tempat","Bawa pulang","","· Tutup pukul 21.00"
"https://www.google.com/maps/place/WARTEG+SAMI+ASIH/data=!4m7!3m6!1s0x2dd7fb53ec613b29:0xef9cc3fd8640bcde!8m2!3d-7.2825119!4d112.8027084!16s%2Fg%2F11y60jr9sf!19sChIJKTth7FP71y0R3rxAhv3DnO8?authuser=0&hl=id&rclk=1","WARTEG SAMI ASIH","3,0","(9)","·","Rp 1–25.000","Indonesia","·","","PR93+23G, Jalan Gang Masjid","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFYtav0kYMK-IOafLTcB1u4P0pW7w_0yhc1CXsglesNYt3ZUzT8Djmw8_hBLrqVsvUK49hymPyXeWh5d5BmRIxKq3gcTLQcDsqyEJwiAMPjKe1GlQ9HBXWh1SPitJeQfYZ550omdA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Jangan sampai pelanggan hilang rasa.😊""","","",""
