"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","AJB7ye","AJB7ye 2","W4Efsd 4","doJOZc","W4Efsd 5","W4Efsd 6","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/Resto+Abdi+Minang/data=!4m7!3m6!1s0x2e7a59b10cbe3479:0xe0ff00bdb073ea8f!8m2!3d-7.766679!4d110.3860906!16s%2Fg%2F11b6dp5g6r!19sChIJeTS-DLFZei4Rj-pzsL0A_-A?authuser=0&hl=id&rclk=1","Resto Abdi Minang","3,9","(77)","Padang","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEVnz4OkU_5zv15-9RhnZ5viM9KN3UaV2SaDmbSsj6WsfaGoxJomBEAqcrZwsN5xaXHNFsSi-VTL4FcX7YooEFE_0-utIkG1dDrynYSdSwlMjGDS7ePRNjzdUOe8DmFQRgCX23U=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga juga oke, layaknya rata-rata warung nasi","","","","·","Rp 1–25.000","·","","·","Jalan Alpokat Ct. VIII Jl. Naga No.18","padang","di area Jogja."""
"https://www.google.com/maps/place/Rumah+Makan+Restu+Alam+Masakan+Padang/data=!4m7!3m6!1s0x2e7a584c355f507b:0x7c17d2b237bcd9cc!8m2!3d-7.7673975!4d110.3740776!16s%2Fg%2F11cs6khbnj!19sChIJe1BfNUxYei4RzNm8N7LSF3w?authuser=0&hl=id&rclk=1","Rumah Makan Restu Alam Masakan Padang","4,6","(5)","Padang","Buka","· Tutup pukul 21.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=63mf0qcGoBrqkz8NX6dvGA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=38.437737&pitch=0&thumbfov=100","","Makan di tempat","","","","","","·","","69MF+2JW Area Kuliner Sardjito, Jl. Kesehatan","","Bawa pulang",""
"https://www.google.com/maps/place/Rumah+Makan+Floba+Mora/data=!4m7!3m6!1s0x2e7a59eb8847e909:0xd77ddaf3eb9144fb!8m2!3d-7.7770958!4d110.4082691!16s%2Fg%2F11cs5vqxsx!19sChIJCelHiOtZei4R-0SR6_Pafdc?authuser=0&hl=id&rclk=1","Rumah Makan Floba Mora","4,8","(13)","Padang","Buka","· Tutup pukul 01.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGEuf8lC5X4-xq2sIkiGCGhj88n5tEsl13tJvpyyIi5uiU_4b8fHcqamcBuNKwj0bCQ7ESdiV11ZOwYpkVgCPZvCNIp6GDDYR9WaTLXT6ssRP1rHdiWmzVs5BuynVhQRACdBvtLkg=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga terjangkau, tempatnya lumayan nyaman kalau mau","","","","","","·","","6CF5+586, Jl. Raya Kledokan","","makan","ditempat."""
"https://www.google.com/maps/place/RM+Sabana+Murah+-+Nologaten/data=!4m7!3m6!1s0x2e7a59c2447cb397:0xe0ca06ab2dfd9316!8m2!3d-7.7802319!4d110.3999763!16s%2Fg%2F1pzsg9s6_!19sChIJl7N8RMJZei4RFpP9LasGyuA?authuser=0&hl=id&rclk=1","RM Sabana Murah - Nologaten","4,3","(949)","Padang","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF81CHzg7239vWvIJb0bblRF0IuJvaGEJEucY1NzaBJa0cIXCoWYRE3aN4Tbw_b6OqDT1nuD2iKCfHLnmiM5yHWzsq4ogHh0NmmejPZpHypnmgIEtNdoZxcHcGOypBD14z4WdFK=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sayurnya komplit&murah
Untuk harga nasi rendang 15rb, dagingnya gede.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB6c2c5czZfGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=nir3adSVGMSU4-EP7uPj2A4&ei=nir3adSVGMSU4-EP7uPj2A4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","·","Rp 1–25.000","·","","·","Jl. Nologaten No.247","",""
"https://www.google.com/maps/place/Warung+Makan+Padang+Jawa+Pak+Narto/data=!4m7!3m6!1s0x2e7a584869bc2b53:0x451e15669cae9c65!8m2!3d-7.7736659!4d110.3679998!16s%2Fg%2F11b61rykcg!19sChIJUyu8aUhYei4RZZyunGYVHkU?authuser=0&hl=id&rclk=1","Warung Makan Padang Jawa Pak Narto","4,7","(17)","Padang","Buka","· Tutup pukul 19.00","https://lh3.googleusercontent.com/gps-proxy/ALd4DhF-zcTKWaO0E56axJRcXQtePMuNgPE6kUQgY7adtNHFqXGPA6HxIX0yyeMY7xQeons-AlB3Kzd9qsNCI9FgMvjN1o5W7SEaJdf7_zWyhFYP1kIETON-JBN0HlbVDIEqleGtJn2eg7bK3Uf8Tgq5iJ11G76AreTStULylGnPtuvHfVSJpMLbxiIoksIA2WCwEhOGGA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi","","","","","","·","","69G9+G5Q, Jl. A.M. Sangaji","","padang","nya enak, harga nya murah penjualnya ramah."""
"https://www.google.com/maps/place/Sate+Padang+Asli/data=!4m7!3m6!1s0x2e7a59ab7eb53b51:0x9574117e8bddaecd!8m2!3d-7.7574736!4d110.3818271!16s%2Fg%2F11b66jgqfv!19sChIJUTu1fqtZei4Rza7di34RdJU?authuser=0&hl=id&rclk=1","Sate Padang Asli","4,4","(1.044)","Sate","Buka","· Tutup pukul 23.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHTi8uE4zozMn-CEXxfUth-eRMryf5MUI-rYvZCOL38UAcutK_35c3NddXzm-MG6pv-Y10-WJzWP90tTHjPl5AgoJn99u9C3PcY3_rAopDCkIwcxzlb3dgA3hk3ff5aZJHYQdzq=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sate terasa bangat khas padangnya,gurih dan lezat""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNjZqZ3FmdhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=nir3adSVGMSU4-EP7uPj2A4&ei=nir3adSVGMSU4-EP7uPj2A4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","·","Rp 1–25.000","·","","·","Jalan Kaliurang No.KM 5,6","",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Sahabat+Minang+Murah/data=!4m7!3m6!1s0x2e7a59ce28efe3a7:0xd633df6ab5ad79d8!8m2!3d-7.7847083!4d110.3868634!16s%2Fg%2F11btlnn279!19sChIJp-PvKM5Zei4R2HmttWrfM9Y?authuser=0&hl=id&rclk=1","Rumah Makan Padang Sahabat Minang Murah","4,4","(70)","Padang","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFqV_okbQ7RVbkP4sfRknSPa8rJqZbJpX2SzUWaT4xd05787LJ3xnl4x2MitNM16zPjkB2PVNg3dSvj2hLN1Aevt3VRlYRWNfqLI5VOWgCq-2HdG4pqtS_8-C7Veu2M0vGXf2r8kw=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak dan murah""","","","","·","Rp 1–25.000","·","","·","Jl. Tri Brata No.6","",""
"https://www.google.com/maps/place/Rumah+Makan+Murah/data=!4m7!3m6!1s0x2e7a59b9f256cb51:0xe7eed0eb63a28e8d!8m2!3d-7.7685216!4d110.392003!16s%2Fg%2F11dymqqf_q!19sChIJUctW8rlZei4RjY6iY-vQ7uc?authuser=0&hl=id&rclk=1","Rumah Makan Murah","4,8","(12)","Padang","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4cLKyDKtEWBfXiRt0kgZwuLuxPHrY58JC3ge0ky70K9M6mixPwNAsRD2TbgERX8wqoObHREM3qsw72sgYNTcX_IK8zj6ZSnFrcAUNlqWlm5l6FADNSPedvJHZ-p9YnbUNDhW4=w80-h106-k-no","","Makan di tempat","","","","·","$","·","","·","Gg. Anggrek No.6 A","Bawa pulang",""
"https://www.google.com/maps/place/Sate+Padang+Asli/data=!4m7!3m6!1s0x2e7a59ab7eb53b51:0x9574117e8bddaecd!8m2!3d-7.7574736!4d110.3818271!16s%2Fg%2F11b66jgqfv!19sChIJUTu1fqtZei4Rza7di34RdJU?authuser=0&hl=id&rclk=1","Sate Padang Asli","4,4","(1.044)","Sate","Buka","· Tutup pukul 23.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHTi8uE4zozMn-CEXxfUth-eRMryf5MUI-rYvZCOL38UAcutK_35c3NddXzm-MG6pv-Y10-WJzWP90tTHjPl5AgoJn99u9C3PcY3_rAopDCkIwcxzlb3dgA3hk3ff5aZJHYQdzq=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sate terasa bangat khas padangnya,gurih dan lezat""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNjZqZ3FmdhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oCr3ad6SD_ar4-EPwqbRyQo&ei=oCr3ad6SD_ar4-EPwqbRyQo&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","·","Rp 1–25.000","·","","·","Jalan Kaliurang No.KM 5,6","",""
"https://www.google.com/maps/place/Rumah+Makan+Penasaran/data=!4m7!3m6!1s0x2e7a59f2022c1c5f:0x6fd50c5a456bc810!8m2!3d-7.7750139!4d110.4157976!16s%2Fg%2F1pzphkyg6!19sChIJXxwsAvJZei4REMhrRVoM1W8?authuser=0&hl=id&rclk=1","Rumah Makan Penasaran","4,0","(329)","Padang","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGWR7MLIksqtJ37Pns0OwG8IjXUwoBfEafeCUfzS-Sj_N4hv2Wg9JxsOwBep1Caku3ihQWLEtQB1mv95w4oVjbcW3-5jQy4jIKdYv995KY6G4Kvf4JeAe_FGAVyxagoOZrm4wTOrw=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rendangnya enak bangettt""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB6cGhreWc2GAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oCr3ad6SD_ar4-EPwqbRyQo&ei=oCr3ad6SD_ar4-EPwqbRyQo&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","·","Rp 1–25.000","·","","Jl. Babarsari No.23","","",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+-+Sinar+Minang/data=!4m7!3m6!1s0x2e7a59003cadc0d1:0x36bd44afb5484fd!8m2!3d-7.7584579!4d110.4085901!16s%2Fg%2F11vt659wpf!19sChIJ0cCtPABZei4R_YRU-0rUawM?authuser=0&hl=id&rclk=1","Rumah Makan Padang - Sinar Minang","3,9","(73)","Padang","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEsIxUQq5DujZLbMNzD00aPdqrvZ5HleSoAuKtu9oB4agPtgigih7KZBGsFYPhL2eJacz-yD7gZu-LAK--hTG34KjvecP-uF98wT-SOSDmrYMPx5vbeIcQqYZeHgyF5Bn4r-LzBGw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak, murah, banyak""","","","","·","Rp 1–25.000","·","","6CR5+JCG","","",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Putra+Piliang+%EA%A6%AB%EA%A6%B8%EA%A6%A9%EA%A6%83%EA%A6%A9%EA%A6%8F%EA%A6%A4%EA%A7%80%EA%A6%A5%EA%A6%A3%EA%A6%81%EA%A6%A5%EA%A6%B8%EA%A6%A0%EA%A6%BF%EA%A6%A5%EA%A6%B6%EA%A6%AD%EA%A6%B6%EA%A6%AA%EA%A6%81/data=!4m7!3m6!1s0x2e7a59dbd37ad681:0x7c22bf623918f43!8m2!3d-7.7891965!4d110.3936356!16s%2Fg%2F11b698fz_k!19sChIJgdZ609tZei4RQ4-RI_Yrwgc?authuser=0&hl=id&rclk=1","Rumah Makan Padang Putra Piliang ꦫꦸꦩꦃꦩꦏꦤ꧀ꦥꦣꦁꦥꦸꦠꦿꦥꦶꦭꦶꦪꦁ","4,1","(425)","Padang","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHiSyh1XL5WGHjc7qEDas7xatyYHCysxgI7Xw9RTkG2EHzCrOU75PL9VgLmRlFLNRbNIGClFRv8Inr54cVVu4KQ1zn89TYra6fqhCQdEZoeJdDuka66HYnh3HvPKgrD-BTYy-wOBA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Salah satu","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNjk4ZnpfaxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oCr3ad6SD_ar4-EPwqbRyQo&ei=oCr3ad6SD_ar4-EPwqbRyQo&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","·","Rp 1–25.000","·","","·","Jl. Timoho","rumah makan padang","yang bumbunya terasa banget."""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Lapau+Minang/data=!4m7!3m6!1s0x2e7a597632ab2153:0x5ddf678f8168f038!8m2!3d-7.7519863!4d110.4113258!16s%2Fg%2F11b61q0dhb!19sChIJUyGrMnZZei4ROPBogY9n310?authuser=0&hl=id&rclk=1","Rumah Makan Padang Lapau Minang","3,8","(165)","Padang","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEDkvV9LiUghP77Qh94S8zZr1otA7NRsqtmvkLNgZgvzl8lhGnL__sJAI_83TD9asR4J1egthlOOFgwWnU0InrH-3VAv6wLT3xdDhqVaVnnYPH8QOsnLhhs79UGO0xk9oF8sfo=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Warung","","","","·","Rp 1–25.000","·","","·","Jl. Candi Gebang No.242","padang","jadi *5 karena ada paru goreng kriuknya"""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Salero+Bundo/data=!4m7!3m6!1s0x2e7a59f037728bc3:0x9daa7c1208eb9b00!8m2!3d-7.7812841!4d110.4155523!16s%2Fg%2F11b6ykm03z!19sChIJw4tyN_BZei4RAJvrCBJ8qp0?authuser=0&hl=id&rclk=1","Rumah Makan Padang Salero Bundo","4,5","(98)","Padang","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE99Bn_BstgI67YAoyLJb8EBLbQnNyYjML2yHodCKzEShKZyNE_gW3B_8Vw0JG-JoWOYBzyccWLHr7hN4gDJUTIIko3fQ-DtHzSVHOrcUNa3p7IaEa6IDE9oq32FgYmvCdSwOI=w204-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""nasi padangnya enakk, bolak balik ke sini pas kos di babarsari..""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNnlrbTAzehgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oCr3ad6SD_ar4-EPwqbRyQo&ei=oCr3ad6SD_ar4-EPwqbRyQo&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","·","Rp 1–25.000","·","","·","Jl. Tambak Bayan","",""
"https://www.google.com/maps/place/RM.KAWAN+KITO+UPN/data=!4m7!3m6!1s0x2e7a59faaea859bd:0xf1df26ba38650a41!8m2!3d-7.7635675!4d110.4073079!16s%2Fg%2F11j_2z43ng!19sChIJvVmorvpZei4RQQplOLom3_E?authuser=0&hl=id&rclk=1","RM.KAWAN KITO UPN","3,4","(27)","Padang","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAETnDlkvqh19Qh1LxWJR3ktpoZ9S40mfpo_0RYcsM5pynuoTusLFhUZ6mBNiFLh3Qfm4M0T3wQqukuOvvFfF-0sdrQOoRZPOa-nJ5JT-4qCPwKsolUV0v16WpfRmAc6-hpyruipqA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan enak apalagi rendang nya mantap, harga merakyat.""","","","","·","Rp 1–25.000","·","","Jl. Pintu Selatan UPN DI","","",""
"https://www.google.com/maps/place/Rumah+Makan+Sederhana+Murah/data=!4m7!3m6!1s0x2e7a59be2eedb05f:0xe429a4150c83bb34!8m2!3d-7.7706082!4d110.4020113!16s%2Fg%2F11b620dfc8!19sChIJX7DtLr5Zei4RNLuDDBWkKeQ?authuser=0&hl=id&rclk=1","Rumah Makan Sederhana Murah","4,4","(57)","Padang","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEivE4z_D72r0IaDIlMSPEcUZnUwV0fChBI1l870kK7d3W23FL2RODxf-CQPJVpHms2SvrP2b5LpHoIwa7pPnypzt72Edtgi1-KTqbWnW6l1SKZMZ6LqKsarDmi6SMNGSG7qaz1TQ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Recomended Banget Buat Makanan dan Pelayanannya.""","","","","·","Rp 1–25.000","·","","Jl. Wahid Hasyim No.117","","",""
"https://www.google.com/maps/place/Resto+Kapau+Melawai+Jogya/data=!4m7!3m6!1s0x2e7a59e897f7ed5f:0xdb817e870e200f8f!8m2!3d-7.7830613!4d110.4066887!16s%2Fg%2F1pztfdlvq!19sChIJX-33l-hZei4Rjw8gDod-gds?authuser=0&hl=id&rclk=1","Resto Kapau Melawai Jogya","4,3","(7)","Padang","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEQW6Yqp9L4Xl0o5ff-Huw8v7QpuJZXI2qmE0IEbMFJca57QWPwlCI3wFIz_ohXtOjw6TUXAXCbuNUIKjBTOlWaCdlhgG-a2G7wjvJyk_frIh9paun0hbveV8RGLl2AUOzzr3ZQ=w163-h92-k-no","","Makan di tempat","","","","","","·","","6C84+QM5, Jl. Laksda Adisucipto No.153","","Bawa pulang",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Murah/data=!4m7!3m6!1s0x2e7a58fbf6ab39bd:0x15ea7f40725c1dc4!8m2!3d-7.7485113!4d110.3722066!16s%2Fg%2F11f53xxxvp!19sChIJvTmr9vtYei4RxB1cckB_6hU?authuser=0&hl=id&rclk=1","Rumah Makan Padang Murah","4,3","(460)","Padang","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHXKjJl53NUQNqq3Vx1hyk7HQVjt3lOM-GlbOuzeQmIMKbLiplmQ7FuscGdFxK8fEX6rKWsJFDB99nl_G_rlmw9UCRueEGCtjqfrdd9FNSEgSm9r_qk60uevhiNPjKIR3ubKAMk=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi","","","","·","Rp 1–25.000","·","","Jl. Palagan Tentara Pelajar No.122, RW.21","","padang","paling murah yang pernah saya temui."""
"https://www.google.com/maps/place/Warung+Makan+Padang+Sari/data=!4m7!3m6!1s0x2e7a59d10016cd2b:0x60ec4a352dc72c09!8m2!3d-7.787317!4d110.387419!16s%2Fg%2F11cr_gk6sh!19sChIJK80WANFZei4RCSzHLTVK7GA?authuser=0&hl=id&rclk=1","Warung Makan Padang Sari","4,0","(1)","Padang","Buka","· Tutup pukul 21.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JWwgeGPbiE2lqLADIlpaRQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=189.45888&pitch=0&thumbfov=100","","Makan di tempat","","","","","","·","","697P+3XF, Jalan Munggur, Klitren, Gondokusuman","","Bawa pulang",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Murah+Babarsari+%EA%A7%8B%EA%A6%AB%EA%A6%B8%EA%A6%A9%EA%A6%83%EA%A6%A9%EA%A6%8F%EA%A6%A4%EA%A7%80%EA%A6%A5%EA%A6%A3%EA%A6%81%EA%A6%A9%EA%A6%B8%EA%A6%AB%EA%A6%83%EA%A6%A7%EA%A6%A7%EA%A6%82%EA%A6%B1%EA%A6%AB%EA%A6%B6/data=!4m7!3m6!1s0x2e7a59ecfa75f95f:0x5c41ba92cdbac614!8m2!3d-7.7741562!4d110.4129906!16s%2Fg%2F11h4qb7f_k!19sChIJX_l1-uxZei4RFMa6zZK6QVw?authuser=0&hl=id&rclk=1","Rumah Makan Padang Murah Babarsari ꧋ꦫꦸꦩꦃꦩꦏꦤ꧀ꦥꦣꦁꦩꦸꦫꦃꦧꦧꦂꦱꦫꦶ","3,9","(358)","Padang","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGZAPX_wnTWQtLd7HEafmi3m9aHXHC8dYhS3fRWcTAUN7qU-nvMDPGCGG20OINccG9z-vky2SPOrSIz158XZrjoJYvuvzPxrOkQThQU_evZlqTNKpoC2P3Od75LS4yUp8xojZfa=w184-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""pesen rendang ayam tp rasanya kayak ayam goreng dikasih bumbu rendang?""","","","","·","Rp 1–25.000","·","","Ruko Babasari, Jl. Babarsari","","",""
"https://www.google.com/maps/place/Rumah+Makan+Kang+Koto/data=!4m7!3m6!1s0x2e7a59bfcfda5607:0x59ec664fa50a0c88!8m2!3d-7.7716465!4d110.4015758!16s%2Fg%2F1pzsxsbm9!19sChIJB1baz79Zei4RiAwKpU9m7Fk?authuser=0&hl=id&rclk=1","Rumah Makan Kang Koto","4,8","(5)","Padang","Buka","· Tutup pukul 20.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M8k6gFJCTjU_0H42iHwpzA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=275.4726&pitch=0&thumbfov=100","","Makan di tempat","","","","","","·","","Jl. Wahid Hasyim No.156","","Bawa pulang",""
"https://www.google.com/maps/place/Rumah+Makan+Gita+Buana/data=!4m7!3m6!1s0x2e7a59c2bc4fecc3:0x7aeb4bd508d618f6!8m2!3d-7.782899!4d110.401393!16s%2Fg%2F11btmqqz7j!19sChIJw-xPvMJZei4R9hjWCNVL63o?authuser=0&hl=id&rclk=1","Rumah Makan Gita Buana","4,3","(10)","Padang","Buka","· Tutup pukul 22.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hzvJehKqIwo3xS0MqFsuag&cb_client=search.gws-prod.gps&w=80&h=92&yaw=6.299923&pitch=0&thumbfov=100","","Makan di tempat","","","","","","·","","Jl. Laksda Adisucipto No.16B","","Bawa pulang",""
"https://www.google.com/maps/place/Rumah+Makan+Duta+Minang+-+Jl+Magelang/data=!4m7!3m6!1s0x2e7a583ed2a7f0bd:0xcd3421dd20d186e1!8m2!3d-7.767723!4d110.361664!16s%2Fg%2F1pzsg48d5!19sChIJvfCn0j5Yei4R4YbRIN0hNM0?authuser=0&hl=id&rclk=1","Rumah Makan Duta Minang - Jl Magelang","4,4","(1.285)","Padang","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFP-qni_A8665vSyyuIMA_pf1lS-R3bUpT2jpPWOjzKxq478YfV5PEtVUey3avRzCDnXgoWnp4zKohfmxIgJ_01Cl5umjZ0HxTTAFMyHZwk4lrzVPGrMc7DfpyTvx3uDy4UScBcoQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempatnya bersih, bisa ngambil bumbu rendang sepuasnya.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB6c2c0OGQ1GAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oCr3ad6SD_ar4-EPwqbRyQo&ei=oCr3ad6SD_ar4-EPwqbRyQo&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","·","Rp 25–50 rb","·","","·","Km. 4 No.218, Jl. Magelang","",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Solok+Raya/data=!4m7!3m6!1s0x2e7a5759f9d1fe03:0xf6f6234d6ace5ddb!8m2!3d-7.7988206!4d110.4133887!16s%2Fg%2F11cphv730z!19sChIJA_7R-VlXei4R213Oak0j9vY?authuser=0&hl=id&rclk=1","Rumah Makan Padang Solok Raya","4,7","(105)","Padang","Buka","· Tutup pukul 22.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7EZgs-jqjftRNmrosZhki6WbMpW9IN0tmV7_o3Twzf6nuyuWxjLq_ZBd7MZs1v-v-wSVJIEGDIjvnLacWlg9vzaV-ddFV_O9Qf7R8zlZ8PEg2oxrG8evflllH0s7GbCQ3KuafEg=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasanya paling mantap.rendangnya juga enak""","","","","·","Rp 1–25.000","·","","6C27+F9C, Jalan Maguwo, Wonocatur, Banguntapan","","",""
"https://www.google.com/maps/place/R+M.+Diva+Minang/data=!4m7!3m6!1s0x2e7a5928662babc7:0xfe9e6795fcd6b82e!8m2!3d-7.7843323!4d110.4102836!16s%2Fg%2F11ghftd_rt!19sChIJx6srZihZei4RLrjW_JVnnv4?authuser=0&hl=id&rclk=1","R M. Diva Minang","4,1","(22)","Padang","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGge_IH9NUbf5UL6SFnpBnwAIKGDdFr_Hg5xCsTkcdVTXUYEKkO-FedkHf8o6uxaia5ghRdcuuwZ-JpauhxKayyQgpigj5nPiFm2WxukI9pl-QeWa4DxC9E7-0WKDt1iLhlnjOd=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Gud Banget Ni Nasi","","","","·","Rp 1–25.000","·","","Jl. Raya Janti No.18 B","","padang",""""
