"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","A1zNzb href","J8zHNe","bbPy1","M4A5Cf"
"https://www.google.com/maps/place/KOPI+GAAN+Rawabelong/data=!4m7!3m6!1s0x2e69f772e3fe9fd1:0x1854f7897413b69!8m2!3d-6.2050297!4d106.7779613!16s%2Fg%2F11jz9rb0cf!19sChIJ0Z_-43L3aS4RaTtBl3hPhQE?authuser=0&hl=id&rclk=1","KOPI GAAN Rawabelong","4,9","(14)","·","Rp 25–50 rb","Kedai Kopi","·","Jl. Salam Raya No.99, RW.6","Segera tutup","· 23.00 · Buka Min pukul 17.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHmmDW-TVwHSvzfww5keqsHua5D3qU_qvPiZaTEGTrx0h_TfC6V4XqUUE_ygDr_RLB1r0VH3sSGECtXmXQfpAHVFhlvx6f_u0dBXHN9oU4X-xba5aUVih6LPqqbNkvmCGsgoyJt=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Kopi","aren nya pas,","","","",""
"https://www.google.com/maps/place/Esperto+Barista+Course/data=!4m7!3m6!1s0x2e69f425d6679067:0x12896b38041a9db7!8m2!3d-6.1913071!4d106.7645298!16s%2Fg%2F1pzwb9tl1!19sChIJZ5Bn1iX0aS4Rt50aBDhriRI?authuser=0&hl=id&rclk=1","Esperto Barista Course","4,7","(196)","·","Rp 25–50 rb","Kedai Kopi","·","Jalan Raya Pejuangan no. 88 Kompleks Graha Kencana Blok EP, Jl. Perjuangan No.88, RT.14/RW.10","Tutup","· Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGvcKnXmci8DfEgqiuPMs7im59fUJPA_x9VJw0hyjR40nSJlFFN5GtP00dXjR5z9bS7XZeBCDk6T0pO5cUes1Sg2nZjuD-PmCHXiMDTd8xLKzSVvRWt-MO01zXTrz-EpwdtaaUfkQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat dimana para barista handal dan coffee expert dihasilkan.""","","","","","",""
"https://www.google.com/maps/place/Kedai+Kopi+Kulo,+Puri+Park+View/data=!4m7!3m6!1s0x2e69f794511612ff:0x300fbf5bef920069!8m2!3d-6.1936385!4d106.7573077!16s%2Fg%2F11smzjx284!19sChIJ_xIWUZT3aS4RaQCS71u_DzA?authuser=0&hl=id&rclk=1","Kedai Kopi Kulo, Puri Park View","4,0","(1)","","","Kedai Kopi","·","RQ44+GWV, RT.9/RW.5","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFrTI_wbJc-tru-JaNne2rVwfCMydaFnf32ipItSmzKvA_sr9-F101sJSpMz1PZJLaOu464wTLb6GClr6qhQeG4FTuqrpDFtUzLhm8P0YjuqYuiHLHDp0mkWWVo-6pODBvUOLY=w80-h106-k-no","","Makan di tempat","Bawa pulang","","","","","·"
"https://www.google.com/maps/place/KOPI+HOMWOK+-+Puri+Park+View/data=!4m7!3m6!1s0x2e69f71ff1135c99:0x5e55c904637a3345!8m2!3d-6.1933815!4d106.7567792!16s%2Fg%2F11hzz6_ns2!19sChIJmVwT8R_3aS4RRTN6YwTJVV4?authuser=0&hl=id&rclk=1","KOPI HOMWOK - Puri Park View","2,3","(35)","·","Rp 25–50 rb","Kedai Kopi","·","Apartemen Puri Park View Tower AC 01/05, RT.9/RW.5","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVMu5NSoVj-PixGGjlVQLj9Clcs5uhTfcA9dCc_q9q2rwJ7FLewjkWqEfhHkojKx3qwV0H-kcwHWfDRLHCr0elww9dzaC8c72USb94eP4PSTsgEzg1ywmkeGaNELCcrrZCazwV7A=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pilihan menu beragam, staff ramah, dan harganya terjangkau""","","","","","",""
"https://www.google.com/maps/place/Kopi+Begitu/data=!4m7!3m6!1s0x2e69f7934470db7d:0x3b669d7e3ecec3cb!8m2!3d-6.1951875!4d106.7580094!16s%2Fg%2F11qrp0pq9n!19sChIJfdtwRJP3aS4Ry8POPn6dZjs?authuser=0&hl=id&rclk=1","Kopi Begitu","5,0","(1)","","","Kedai Kopi","·","Jalan Jomas No.32 Pagar Hitam, Jl. Jomas No.35 RT08, RT.5/RW.5","Tutup","· Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEa62zXiRPFGx2uWQD_9PctjsfLQW62hb2wCeq9Kcipt8Sc59m2N1aPRFAvsjFBVeizsyjS7dUmhrxTqQeSDYfvWXOWbLiyElueyvDifobmHR9GuFm7qnGVQ19JcCH7v4pWpD8-ug=w163-h92-k-no","","Makan di tempat","Bawa pulang","","","","","·"
"https://www.google.com/maps/place/Toko+Kopi+TUKU+-+Puri+Indah/data=!4m7!3m6!1s0x2e69f728fde2c1ef:0x784be4090f2078e3!8m2!3d-6.1848566!4d106.7529811!16s%2Fg%2F11xvg0tvpf!19sChIJ78Hi_Sj3aS4R43ggDwnkS3g?authuser=0&hl=id&rclk=1","Toko Kopi TUKU - Puri Indah","4,8","(130)","·","Rp 25–50 rb","Kedai Kopi","·","·","Tutup","· Buka Min pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGy6MBdTJUVCMGo6s2eJVFgEkinuVWwxauiey34mQ5RvHjeZnhYXrzLW75hWIgnapocSVjsNDOKq1EowN0nmM7LsaPO5IkCQkBb8-ogtzud83bu_gIvSSkoWC6NezJk5Rf2Y4IlvVeTLzG=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Finally","Kopi","Tuku buka di puri indah, best coffee Shop ever had.""","","","",""
"https://www.google.com/maps/place/Kedai+Sebrang/data=!4m7!3m6!1s0x2e69f7ca3e5296f7:0x181666e10c06f091!8m2!3d-6.2009982!4d106.7833045!16s%2Fg%2F11fsp_5r1p!19sChIJ95ZSPsr3aS4RkfAGDOFmFhg?authuser=0&hl=id&rclk=1","Kedai Sebrang","5,0","(15)","","","Kedai Kopi","·","Jl. Kyai H. Syahdan No.7 7, RT.7/RW.12","Tutup","· Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGWPNUQ62AKR-o-l35bbQiLeWIIlvm854c7SGQ0cVTmlzWBj5ws_SWiVvb4j7NHdODzP6EGx4Sa6CL5ihziX_8wDHru_L2L8ix_s3fJ5ku4FhMGACfOxinM9mPED4W_xiMnE5XR1g=w80-h141-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempat nya bagus dan nyaman""","","","","","",""
"https://www.google.com/maps/place/Kopi+Kenangan+-+SPBU+Pertamina+%28Panjang+Kelapa+Dua%29/data=!4m7!3m6!1s0x2e69f796b13df6bb:0x49342c4d97308cc1!8m2!3d-6.200481!4d106.7693666!16s%2Fg%2F11m41n2l8t!19sChIJu_Y9sZb3aS4RwYwwl00sNEk?authuser=0&hl=id&rclk=1","Kopi Kenangan - SPBU Pertamina (Panjang Kelapa Dua)","4,2","(119)","·","$$","Kedai Kopi","·","SPBU Pertamina 34.115.08, Jl. Panjang Arteri Klp. Dua Raya No.18, RT.2/RW.2","Tutup","· Buka Min pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEtDsrQUobNYwmJdnNA5UcWIcYaiNwS32Zh_mXbGayfrROlZvVrNXHLqMJm4l38fpTGOqTbniqquvAS7OQ38OmVdEIZjYIvdCLXzr7uZ2UaHhMYZzbEWoNoUnho9iBjXil3_FXFAA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""pelayanan terbaik dan","kopi","enak, tempat nyaman""","https://www.google.com/viewer/chooseprovider?mid=/g/11m41n2l8t&g2lbs=AIBNGdUZxJJQdgffZDNrnIkcmKslPji8bXHQ8NfNPtliSoVuxBz7Xn2ZFpzemuvoCnztzD2tshfeEACIqfWAUNsyO-Nm1NLMMg%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=4KfjaZyoJuq7seMPoNGjmQs&ei=4KfjaZyoJuq7seMPoNGjmQs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Daily+coffee/data=!4m7!3m6!1s0x2e69f7aa45f5c18f:0xd108dcaddde4996b!8m2!3d-6.193078!4d106.763494!16s%2Fg%2F11h94djg77!19sChIJj8H1Rar3aS4Ra5nk3a3cCNE?authuser=0&hl=id&rclk=1","Daily coffee","4,0","(1)","","","Kedai Kopi","·","Jl. Perjuangan No.63, RT.9/RW.10","Segera tutup","· 23.00 · Buka Min pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCZZGewvxzXFqPOdBgg-8oy7jdimzR32g4cxWA96yT-nJ99XqEJWGIsks1tsVademlejBQ_k02AMisb1TmfNAuiBFhnwNU6okN7JeDjiHIcSF0WEzoq9_omfVwMyxG-7io3uTmnw=w163-h92-k-no","","Makan di tempat","Bawa pulang","","","","","·"
"https://www.google.com/maps/place/Kopi+ingatan/data=!4m7!3m6!1s0x2e69f79671695a61:0x1eeaa480943e9c62!8m2!3d-6.1975927!4d106.7657778!16s%2Fg%2F11fmql6v02!19sChIJYVppcZb3aS4RYpw-lICk6h4?authuser=0&hl=id&rclk=1","Kopi ingatan","","","","","Kedai Kopi","·","Jl. Lapangan Bola No.6, RT.6/RW.1","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHXNGaH0yn_yK4NuypuSUYyJgWmd-f05MN_6YvZbbjcevsra2ODmv8a2xQ7agcGce4iceWSiEkOJwnu6cxgT-HIGq5j0OsAims6pGSU8A7L1FN4OL_QSPIjl5bn0frVgOPa02Eh=w92-h92-k-no","","Makan di tempat","Bawa pulang","","","","","·"
"https://www.google.com/maps/place/Kedai+Kopi+Primasari,+Kebon+Jeruk/data=!4m7!3m6!1s0x2e69f74a9a58a2b5:0xdc5b402a71e5d459!8m2!3d-6.1914193!4d106.7575236!16s%2Fg%2F11mkx7z6tf!19sChIJtaJYmkr3aS4RWdTlcSpAW9w?authuser=0&hl=id&rclk=1","Kedai Kopi Primasari, Kebon Jeruk","4,5","(2)","","","Restoran","·","Prisma Kedoya, Ruko No.28 Blok D","Tutup","· Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGy9UG6IqNO7IUqkAeNubPpTQIWt9F128dOqpK8d2EEUhBZKI9WnKychOPhItWh_JnS7mRM_1jZD3PztmkQ187r8UrVgB8rC48CVPNO4U1i_TLFo5DR6avhIknMIiqoO78l7EhOrrVXxsRd=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanannya enak” tempatnya bersih ada freeannya juga best deh pokoknya""","","","","","",""
"https://www.google.com/maps/place/D%27STORY+Coffee/data=!4m7!3m6!1s0x2e69f725e70f966b:0x7a82117969848dfd!8m2!3d-6.1993726!4d106.7616086!16s%2Fg%2F11h3c4pl2c!19sChIJa5YP5yX3aS4R_Y2EaXkRgno?authuser=0&hl=id&rclk=1","D'STORY Coffee","5,0","(2)","","","Kedai Kopi","·","Jl. Meruya Ilir Raya No.40C 7, RT.1/RW.7","Tutup","· Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFTrR_UY3ZHroQiHgtU-bS70fES9zG8v2Xv88esHJ5lNuVx-_Tl4oAdR58sXsJNY4uBLnf6vr4166RIA2GXU9JU49yoe0jbyTd_rlwQcPZbkYNMZ1rU1lgv1BiGAzAWT1Jdwvs=w80-h173-k-no","","Makan di tempat","Bawa pulang","Pesan antar","","","","·"
"https://www.google.com/maps/place/Kopi+Tribulus/data=!4m7!3m6!1s0x2e69f6df5e2d4f55:0x759cf95130466b7c!8m2!3d-6.202453!4d106.770833!16s%2Fg%2F1thlkhrj!19sChIJVU8tXt_2aS4RfGtGMFH5nHU?authuser=0&hl=id&rclk=1","Kopi Tribulus","4,8","(5)","","","Kedai Kopi","·","Jalan Rumbut No.9, RT.9/RW.2","Tutup","· Buka Min pukul 09.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5-eMsJXIgp8QYmt0LwT32A&cb_client=search.gws-prod.gps&w=80&h=92&yaw=183.18541&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","Pesan antar","","","","·"
"https://www.google.com/maps/place/Toko+Kopi+Gayo+Fakoekopi+-+Srengseng/data=!4m7!3m6!1s0x2e69f7814379c0e9:0x499dbe9afd23dde6!8m2!3d-6.2052196!4d106.7606873!16s%2Fg%2F11sqk721vh!19sChIJ6cB5Q4H3aS4R5t0j_Zq-nUk?authuser=0&hl=id&rclk=1","Toko Kopi Gayo Fakoekopi - Srengseng","5,0","(8)","·","Rp 1–25.000","Kedai Kopi","·","QQV6+W77, Jl. Lap. Tenis, RT.5/RW.5","Tutup","· Buka Sen pukul 10.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEjn6fnf5F7-JY8pjgA32kp__F1M-4P-pjpK_Ml8oqxCkz157ld-m6W0_wUS64UOYejnfGAfo5Nm4NMWtQ2HVD6_QIhW36p7VS-llUffZE5dT6yoo12ZwogML-qwdnYvVmBr_hvB2xCxVH6=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tmpatnya bagus, kopinya aseli""","","","https://www.google.com/viewer/chooseprovider?mid=/g/11sqk721vh&g2lbs=AIBNGdUWjTFhg6i-WckS4P27VEtJT25Y4K3nmdFfIUj9w4MmWI7hEKGRjaQxtnTpBtyI4CxrB5nC-aeSyi074Ad6_L8wkiP96Q%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=4KfjaZyoJuq7seMPoNGjmQs&ei=4KfjaZyoJuq7seMPoNGjmQs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/BREW+MASTER+COFFEE/data=!4m7!3m6!1s0x2e69f79f75d7253f:0x61ce2d63974308f4!8m2!3d-6.19799!4d106.7594993!16s%2Fg%2F11h54ycjt6!19sChIJPyXXdZ_3aS4R9AhDl2MtzmE?authuser=0&hl=id&rclk=1","BREW MASTER COFFEE","5,0","(2)","","","Kedai Kopi","·","Jl. Meruya Ilir Raya No.1 48C, RT.1/RW.5","Tutup","· Buka Min pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCb3u4Y5Ep9r1CCRUffk5Sl2rhzZJwGmEgxv8-wDiyacgtIW-uU_IZV5Lt43LkR67NeQQ-lgCRtoN5ax7xYmhHay0UYpE66m_rHawBrEN4zpxlkXM03lXoQ8-LSfHY8obBW3V97g=w80-h142-k-no","","Makan di tempat","Bawa pulang","Antar tanpa bertemu","","","","·"
"https://www.google.com/maps/place/PANGKALAN+KOPI+JAGO+%28ARTHA%29/data=!4m7!3m6!1s0x2e69f7007c98ffb3:0xc87a1897050c9672!8m2!3d-6.1862534!4d106.7792096!16s%2Fg%2F11x7g1_gg7!19sChIJs_-YfAD3aS4RcpYMBZcYesg?authuser=0&hl=id&rclk=1","PANGKALAN KOPI JAGO (ARTHA)","5,0","(2)","","","Kedai Kopi","·","RQ7H+FMW, RT.1/RW.2","Tutup","· Buka Sen pukul 06.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHb7TeFABo0kIZtI2BTAcL_nM-O_eeG_1MOuTMtYV92Ip8_Xv0zKvtpvHdb8iyCY3IXGU9XvM3vI1noNXgykOMFBVnGg31ng8H2JksxAAPV-t9FgZXwpw7yOFdpLjpPAfXUpcHWP8ixq7Y=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Adeemm enaak""","","","","","",""
"https://www.google.com/maps/place/Lookit+Kopi/data=!4m7!3m6!1s0x2e69f70301ec562d:0x5bc8ca0f05d88c19!8m2!3d-6.1999726!4d106.7740892!16s%2Fg%2F11mvp03gdj!19sChIJLVbsAQP3aS4RGYzYBQ_KyFs?authuser=0&hl=id&rclk=1","Lookit Kopi","4,5","(6)","","","Kedai Kopi","·","Jl. Nurul No.12, RT.12/RW.2","Tutup","· Buka Min pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFU-NdNNKI_c6eYDambdcK1gAkODngFEF2Nls3gaXHdonu3_k8mbdn9yrBvxNNt6AcU_xcVicRSuOGVuRP3Y5hUzamkQXGE1Izr7B6qpLd-O48SsrA_xmvsYG6OSXW6y_xwekJr=w82-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bagus bet dah""","","","","","",""
"https://www.google.com/maps/place/PANGKALAN+KOPI+JAGO+%28ARTHA%29/data=!4m7!3m6!1s0x2e69f7007c98ffb3:0xc87a1897050c9672!8m2!3d-6.1862534!4d106.7792096!16s%2Fg%2F11x7g1_gg7!19sChIJs_-YfAD3aS4RcpYMBZcYesg?authuser=0&hl=id&rclk=1","PANGKALAN KOPI JAGO (ARTHA)","5,0","(2)","","","Kedai Kopi","·","RQ7H+FMW, RT.1/RW.2","Tutup","· Buka Sen pukul 06.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHb7TeFABo0kIZtI2BTAcL_nM-O_eeG_1MOuTMtYV92Ip8_Xv0zKvtpvHdb8iyCY3IXGU9XvM3vI1noNXgykOMFBVnGg31ng8H2JksxAAPV-t9FgZXwpw7yOFdpLjpPAfXUpcHWP8ixq7Y=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Adeemm enaak""","","","","","",""
"https://www.google.com/maps/place/Lekker+Dan+Kopi+By+Lekker+Story/data=!4m7!3m6!1s0x2e69f6f79e23fb45:0x81cd59f09056c6bb!8m2!3d-6.1802556!4d106.7835377!16s%2Fg%2F11cmy256cp!19sChIJRfsjnvf2aS4Ru8ZWkPBZzYE?authuser=0&hl=id&rclk=1","Lekker Dan Kopi By Lekker Story","4,5","(1.581)","·","Rp 25–50 rb","Kedai Kopi","·","·","Buka","· Tutup pukul 01.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1cvqrAo_b3kmpBgQXkLbbAKTk2Y9LAjGJRQH70AC_0J6mD7loxkPCBPQwuYhQBx3aO8PEgWCv5uqRK6nlg2pNBGEhW8-O1w73oc7KWGOp9esKc6waaAy3FwqyZMyqtegyx4_8=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""sumpah tempat","kopi","paling enak dan murah""","https://www.google.com/viewer/chooseprovider?mid=/g/11cmy256cp&g2lbs=AIBNGdVxKpeo8wqGd0wT8c3pruhmHtw5kKRE9FkIcHPxsHxUiVi4sczUJVDpx1FXd2kZ8LzYtYq0KjYXGCclPLGAw1zS_gGwbw%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=4qfjacjPCpCRnesPrqO2kQU&ei=4qfjacjPCpCRnesPrqO2kQU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/kopi+separuh+aku/data=!4m7!3m6!1s0x2e69f776b74a8009:0xc06edb070e3c94ab!8m2!3d-6.2034254!4d106.7601927!16s%2Fg%2F11r6sf1s7t!19sChIJCYBKt3b3aS4Rq5Q8DgfbbsA?authuser=0&hl=id&rclk=1","kopi separuh aku","5,0","(3)","","","Kedai Kopi","·","Jl. Lapangan Bola No.4, RT.4/RW.5","Tutup","· Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE7WQvcbaCvZE_6ok494H_w9sKVgtCf4wluZLEQt5qqIGCV0BwS9z2U_mLHkN1RFrCGwHnP1vgr6xwV7olNS3ca-7P6lO6Sm79NeVBM2eloQMe0tMwAiXxozdfdmk2BtINkaJ3r=w80-h142-k-no","","Makan di tempat","Bawa pulang","Antar tanpa bertemu","","","","·"
"https://www.google.com/maps/place/Seji+kopi/data=!4m7!3m6!1s0x2e69f713c4cc63df:0xc9b3a5f54761169!8m2!3d-6.1938221!4d106.7817746!16s%2Fg%2F11j8kfqzd5!19sChIJ32PMxBP3aS4RaRF2VF86mww?authuser=0&hl=id&rclk=1","Seji kopi","4,3","(4)","","","Kedai Kopi","·","Jl. Kemanggisan Raya No.9 11, RT.11/RW.5","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAExdvQhH3nDox9dCZXP9pX_6bAYr99TzdF1Yuuo2Hp0iuuW4jA9IJY9aH0RtJ4fUgyjkfXNcA0jMRx0AIS9LXkvT-PUFMDKcX1ebI2dIEDr_j14EHRt-JadvwvjxoCROvLKBzQgaw=w80-h106-k-no","","Makan di tempat","Bawa pulang","Pesan antar","","","","·"
"https://www.google.com/maps/place/Kobana+Kopi/data=!4m7!3m6!1s0x2e69f7c7b5b55cef:0x6b3c977d4ef98b3d!8m2!3d-6.2110778!4d106.7813721!16s%2Fg%2F11h914t5x8!19sChIJ71y1tcf3aS4RPYv5Tn2XPGs?authuser=0&hl=id&rclk=1","Kobana Kopi","4,7","(237)","·","Rp 25–50 rb","Kedai Kopi","·","Jl. Masjid Al Anwar No.Kav. 2 2, RT.2/RW.1","Segera tutup","· 23.30 · Buka Min pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEf5k8kkqFs6N4PHPDGzjqH7SD93HkgVHMMdvPeus6425H3Tw3b37Bf00fQZV8NkEkIrLqBS88DfdTJba8pvl8yzhkdeLYp1Qers0Z2BO7TumfZZs8l_bjp2t-eDo4hWQAQxVKz=w80-h100-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","kopi","susu nya enak, lemon squash nya juga seger.""","","","",""
"https://www.google.com/maps/place/Kedai+Kopi+Keluarga+Puri/data=!4m7!3m6!1s0x2e69f795a773cead:0xcbfa835f09c5c5e5!8m2!3d-6.1813701!4d106.7507939!16s%2Fg%2F11rx9qrg1c!19sChIJrc5zp5X3aS4R5cXFCV-D-ss?authuser=0&hl=id&rclk=1","Kedai Kopi Keluarga Puri","4,5","(256)","·","Rp 25–50 rb","Kafe","·","Jl. Puri Kembangan No.21A","Segera tutup","· 23.00 · Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEmsUN_573IZdl0s1M-BcJEQp75ujJYE7vqD2ZeU9LHTK5nLPP6qt5FrKM8Gd215-tc55c0wCWZ_KpBsm-iFUGtMw-N3rpXLZA7FoiofByzW6zSMHGgokisMY9M-nIQPqUHSKYJAUIwuSk=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Americano nya enak, untuk makanannya juga enak enak banget.""","","","https://www.google.com/viewer/chooseprovider?mid=/g/11rx9qrg1c&g2lbs=AIBNGdV95WelC0ZOOBb28yOpT-CWOXFCCONape9H67-_LLyHPdQYB0N36yA2JfT4-Z3vnVRM4rXYNjuGzrwIzjefFoe4vxrgfg%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=4qfjacjPCpCRnesPrqO2kQU&ei=4qfjacjPCpCRnesPrqO2kQU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/DAKARA+COFFEE+AND+TEA/data=!4m7!3m6!1s0x2e69f76d866345a5:0xce0238865b7f383c!8m2!3d-6.1873325!4d106.787386!16s%2Fg%2F11hdqgz9bq!19sChIJpUVjhm33aS4RPDh_W4Y4As4?authuser=0&hl=id&rclk=1","DAKARA COFFEE AND TEA","4,6","(86)","·","Rp 25–50 rb","Kedai Kopi","·","·","Tutup","· Buka Min pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH763sn61hJkW4nHpQ2n-BlceDJYPXBnpBDzM-qmh2L9BNr8qBDLtVHVBQkdfXtZTO66ObqsXgWMuF-72G2hwojZT2OtCb6SQe_RqdIa_djLFjpPkJCQSMp9jtpPCobggdV93MMXA=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Coffee shop enak banget, tidak terlalu ramai, banyak menu, affordable""","","","https://www.google.com/viewer/chooseprovider?mid=/g/11hdqgz9bq&g2lbs=AIBNGdUuY4KYI5EY-P-smgWshOGxN3Oy7UU_TnxLk053oTPQA8z3xXMUh_9xONAzBhoi2qn2NSDP43J-xhOApzTVrcoqpK3DAQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=4qfjacjPCpCRnesPrqO2kQU&ei=4qfjacjPCpCRnesPrqO2kQU&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Warung+Kopi+Mak+Hajjah/data=!4m7!3m6!1s0x2e69f724969e1ddf:0xf5108e098e77c321!8m2!3d-6.2049834!4d106.7605816!16s%2Fg%2F11c53d8bkz!19sChIJ3x2eliT3aS4RIcN3jgmOEPU?authuser=0&hl=id&rclk=1","Warung Kopi Mak Hajjah","4,2","(21)","·","$$","Kedai Kopi","·","·","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_j1IfX2UJd4_OI1hXM8OO7g5F5XqFMZeuRo1ntSr2whiPoKAKBLRHXnM2YC79muDnyJ7JdNy2_hJ6jnrzH_BD7Rwu532hdp3dMpiq4o-S9i731IgfMcx9OBvoWqcTlfmJefu9=w163-h92-k-no","","Makan di tempat","Bawa pulang","","","","","·"
"https://www.google.com/maps/place/Kopi+Pak+Senen/data=!4m7!3m6!1s0x2e69f7c99fcccde9:0xd181854c188357cb!8m2!3d-6.1909795!4d106.759218!16s%2Fg%2F11gk0krqfj!19sChIJ6c3Mn8n3aS4Ry1eDGEyFgdE?authuser=0&hl=id&rclk=1","Kopi Pak Senen","5,0","(1)","","","Kedai Kopi","·","RQ55+JM4, RT.1/RW.7","Tutup","· Buka Min pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGFnGYNV8mJyGsBeIA6nHIoQf0E7pDnV499XJ2LXqGjkFU4QfFOKVVIhVBUzTfnQVht0opisgIcat8GGGGAwxyMJKeYbt-u6Xkp-0-D2SAU6NjA8ouYtXEcqtEhUwjTuWE7alCL=w80-h106-k-no","","Makan di tempat","Bawa pulang","","","","","·"
"https://www.google.com/maps/place/Kopi+Kisahku+Tentangnya+Chapter+3/data=!4m7!3m6!1s0x2e69f77eee9a8ff7:0xe0b6a570614429cd!8m2!3d-6.2007831!4d106.7849514!16s%2Fg%2F11qh56p7gp!19sChIJ94-a7n73aS4RzSlEYXCltuA?authuser=0&hl=id&rclk=1","Kopi Kisahku Tentangnya Chapter 3","5,0","(1)","","","Kedai Kopi","·","food court pisang ijo, Jl. Kyai H. Syahdan, RT.2/RW.11","Tutup","· Buka Min pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE7j6idFP0ZCBrW_A-uBFNTgLqhWnxKR7ijsiOFSqrvi7B70pv361ZlWGzi2P_vpxdoKjW5GD3LU7OXJSK1rswvMVEY5u57ufyg-0sbx1zbaEKio52IbtHjUvgwkBQlUImF6Scx=w80-h106-k-no","","Makan di tempat","Bawa pulang","Pesan antar","","","","·"
