"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","W4Efsd 6"
"https://www.google.com/maps/place/Masakan+Jakarta/data=!4m7!3m6!1s0x2e788209a5b66d29:0xc230020965bd878c!8m2!3d-7.9385703!4d112.6226336!16s%2Fg%2F11b7hkrnw1!19sChIJKW22pQmCeC4RjIe9ZQkCMMI?authuser=0&hl=id&rclk=1","Masakan Jakarta","4,5","(131)","·","Rp 1–25.000","Betawi","·","","·","Jl. Candi Panggung No.9","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFXKtSZE2BsYQjUrS080lt9OyitKsLNHpqnlVvkFPp5Hp2jC7vjt5PIaXWJXscVGZROZPduQ1bTaWGgeT2biE8xzw8Haye_aR2mgaI7HhC0EaukAa7uOAtgzzJdpgYkOV_QW6ohDg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nyobain","warteg","masakan Jakarta ini dan langsung jatuh hati sama menunya.""","· Buka pukul 08.30"
"https://www.google.com/maps/place/Warung+Tegal+Barokah/data=!4m7!3m6!1s0x2e788221ecbf3d67:0xf099238bbb3f36f6!8m2!3d-7.927016!4d112.5946095!16s%2Fg%2F11t6_qcy2w!19sChIJZz2_7CGCeC4R9jY_u4sjmfA?authuser=0&hl=id&rclk=1","Warung Tegal Barokah","4,9","(125)","·","Rp 1–25.000","Restoran","·","","Jl. Tirto Utomo No.74","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH9KuI-Ot-YWaCLhmligQOy3NxE_N8qc15Kn1uVYTOc3OoZscIHQfkzu0XDVGqhx_JaEqNG-MTzsiO1fzham5CBx2o7wGdrwtPXg_0dEsEw0-g-T_GRNg-GXE9cKK1tWA0EbvpiOxKZSQg=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan enakk dengan porsi yang banyak harga standart","warteg","pada umumnya""",""
"https://www.google.com/maps/place/Warung+kuning/data=!4m7!3m6!1s0x2e7883577d85ccc7:0x2a6b58ebe015bf4b!8m2!3d-7.9706122!4d112.6148383!16s%2Fg%2F11f714h806!19sChIJx8yFfVeDeC4RS78V4OtYayo?authuser=0&hl=id&rclk=1","Warung kuning","4,6","(54)","·","Rp 1–25.000","Restoran","·","","·","Jl. Gading Pesantren No.23","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFNPAmiR_EU2Em0PU11q7Kt_PFsvA9x3GEqroU9eR-WlyemDActQ5VdAb6-gTZ7_zoJDM7R5EaGsBgEgC-x9jAipJ-07aR7LqLRkv3NPmD1rvTqsfdTDqyaVbR1wZLfjdhji_QYRrjzPB3F=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","warteg","nyaman, enak, murah.""","· Buka Sen pukul 07.00"
"https://www.google.com/maps/place/WARTEG+ORENS+BAHARI/data=!4m7!3m6!1s0x2dd6290e492d10df:0x1adb86452f925cb5!8m2!3d-7.9385065!4d112.6231507!16s%2Fg%2F11v3sm25n0!19sChIJ3xAtSQ4p1i0RtVySL0WG2xo?authuser=0&hl=id&rclk=1","WARTEG ORENS BAHARI","4,6","(11)","·","Rp 1–25.000","Rumah Makan","·","","JALAN CANDI PANGGUNG INDAH RT 5/08 NO 5","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHuVn0VqACzci6eVPQgfrRlE_pxvylOX49fZ09k5PbUAmUpq-_ic038bMaiv7z-UnQEU174fmkyO0BS-OsoEYRksUQ4FIYRkIZ8EMMNVn7jhUJriX0s42x_oOQYBD7_kbLdne6EqDPF2-s=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu favorit : telur dadar (beda dari telur dadar","warteg","yang lain).""","· Buka pukul 06.30"
"https://www.google.com/maps/place/Warung+Kita/data=!4m7!3m6!1s0x2e788209317cfd61:0x320968a12d65581b!8m2!3d-7.9342747!4d112.6150867!16s%2Fg%2F11hcw44t21!19sChIJYf18MQmCeC4RG1hlLaFoCTI?authuser=0&hl=id&rclk=1","Warung Kita","4,9","(40)","·","Rp 1–25.000","Rumah Makan","·","","·","Jl. Candi Panggung Bar. No.04","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEwtuP6M4dhOCgf5YBsaPj0QPfxurcmpglG1YxLUwTn61lKCAX8xEB-U93RSv4WDQHvwhl9fJNNPju5pK67z7ZIXYVBh2LQJSiyql7FDIlEteWqe_ayfQWPwDLJgXlpQuoNFw=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak & murah.""","","","· Buka Sen pukul 08.30"
"https://www.google.com/maps/place/Warteg+Mamoka+Bahari/data=!4m7!3m6!1s0x2e7883502c97cbeb:0xbac5a9202e0c6cfe!8m2!3d-7.9662866!4d112.6134706!16s%2Fg%2F11kc0mnj62!19sChIJ68uXLFCDeC4R_mwMLiCpxbo?authuser=0&hl=id&rclk=1","Warteg Mamoka Bahari","3,7","(64)","·","Rp 1–25.000","Indonesia","·","","2JM7+F9Q, Jl. Galunggung","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEM360Epws9XYPg8qbgtmafeeOJiBWBEHIQ9QAuV8D1rS4_rIgOV7AStJTfakB-_Mu3hhjgRI3b-faPWLrpYnYweAaCMuZ26tRirSDitsrJsSo2-rSy5_j9YRr-3t3jHRS0gQMN=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga gak bikin kantong nangis""","","",""
"https://www.google.com/maps/place/Warteg+Fadli+24+Jam/data=!4m7!3m6!1s0x2e7883003533ed29:0x53528645b98236bd!8m2!3d-7.9395819!4d112.6050645!16s%2Fg%2F11vyctkh_g!19sChIJKe0zNQCDeC4RvTaCuUWGUlM?authuser=0&hl=id&rclk=1","Warteg Fadli 24 Jam","","","","","Sarapan","·","","Jl. Mertojoyo No.A9","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QcszZCmYSuC6XW0fWpRigQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=140.10304&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","",""
"https://www.google.com/maps/place/WARTEG+JAYA+BAHARU/data=!4m7!3m6!1s0x2dd629e1fd08bf49:0x1b8474d45f18b6c5!8m2!3d-7.9371728!4d112.6199991!16s%2Fg%2F11vzzj8d4z!19sChIJSb8I_eEp1i0RxbYYX9R0hBs?authuser=0&hl=id&rclk=1","WARTEG JAYA BAHARU","3,8","(9)","·","Rp 1–25.000","Restoran","·","","·","Jl. Candi Panggung No.45B","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHmoQouOhNdH3TfLhHHnfV_UVV_YFh4hX6LY8-dkytRgYFKfj0ENNY0xHTAJ-s7k4t29Jbc666hOOaCn07Dcnc3bIrqLUKk3JdZvJ3bEzzf6XmFe4pZT4zgDZGpSgSmBwSX_kA4=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanannya enakk, pass di kantong murah meriahh""","","",""
"https://www.google.com/maps/place/Warteg+Nasional+Bahari/data=!4m7!3m6!1s0x2e788214a64c1dd3:0x851265a489e082cd!8m2!3d-7.9420685!4d112.6017775!16s%2Fg%2F11wn4bwxfc!19sChIJ0x1MphSCeC4RzYLgiaRlEoU?authuser=0&hl=id&rclk=1","Warteg Nasional Bahari","2,1","(7)","","","Restoran","·","","Jl. Joyo Utomo No.529","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uQIVhTT-asK0sEboII_fFg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=11.296631&pitch=0&thumbfov=100","","Makan di tempat","","",""
"https://www.google.com/maps/place/Warteg+Aruna+Bahari+Grup/data=!4m7!3m6!1s0x2dd6298cf2488441:0x5048ad137bed98b!8m2!3d-7.9627317!4d112.6319345!16s%2Fg%2F11kh_qlh61!19sChIJQYRI8owp1i0Ri9m-N9GKBAU?authuser=0&hl=id&rclk=1","Warteg Aruna Bahari Grup","4,5","(20)","·","Rp 1–25.000","Indonesia","·","","Jl. Kaliurang No.50","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHNefAwy1KGBCxbKKjZNZWrF_3OPGt4-9RggFFT_usMgDWPOppuIKkrb12TsccG3POKtHES0-78dIrRcsKROIv-mtlBMLv0fMPjCN0R8vl2klFi7fv1I2sAOJtXRFFUO4bE53an=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga menu","warteg","di sini terbilang murah.""",""
"https://www.google.com/maps/place/WARTEG+AR/data=!4m7!3m6!1s0x2dd629fe517bdfa3:0x79ae364498f92579!8m2!3d-7.9392481!4d112.6242372!16s%2Fg%2F11tnf6vkp4!19sChIJo997Uf4p1i0ReSX5mEQ2rnk?authuser=0&hl=id&rclk=1","WARTEG AR","4,5","(2)","","","Restoran","·","","Jl. Candi Panggung No.1A","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGjvWIKnLzVp81XIRpD0qWNZxnZQZOINE72HxuluDS-rSlVSXcF8muHbFvYAUG50tevwlOWOjmPCUs3BcZpC6zh-qLz1uubfoa7GGa0Ax9GjZbz-RE7tGzTmg_OVluisFeCjeBm=w204-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Warung makan khas Tegal dengan berbagai sayur n lauk""","","",""
"https://www.google.com/maps/place/WARTEG+OMAHAN/data=!4m7!3m6!1s0x2dd6282b1dd2ac71:0x87e576aa4747bb6b!8m2!3d-7.9635876!4d112.62303!16s%2Fg%2F11y7b4xqt4!19sChIJcazSHSso1i0Ra7tHR6p25Yc?authuser=0&hl=id&rclk=1","WARTEG OMAHAN","5,0","(1)","","","Restoran","·","","2JPF+H66, Blk. A-B","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h-E4osEg6j_D4o3ZWsq-jA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=116.68812&pitch=0&thumbfov=100","","Makan di tempat","","",""
"https://www.google.com/maps/place/Warteg+Yonada+Bahari+Jalan+Bondowoso/data=!4m7!3m6!1s0x2e78830065ad9ad3:0x3cf814662a9004be!8m2!3d-7.9673881!4d112.6152742!16s%2Fg%2F11xncdpxj2!19sChIJ05qtZQCDeC4RvgSQKmYU-Dw?authuser=0&hl=id&rclk=1","Warteg Yonada Bahari Jalan Bondowoso","3,4","(63)","·","Rp 1–25.000","Tegal","·","","Jl. Bondowoso No.24","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHw3F2F__Uavn0JBApaA6Bl7juLmLgpIwHVmiKilRvVGmxT17xuLnlycYsaT99_tj1DNl6AXzWNRfpkE-REf4Xt-fz3M2-xaPbuLtvYLAp5_YrLUqVFxkVrwjhKlD6INoflky6T=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak dan Banyak""","","","· Buka Sen pukul 08.30"
"https://www.google.com/maps/place/Warteg+Fadli+Bahari/data=!4m7!3m6!1s0x2dd629abe3c21cc3:0xe38cf728622f8c44!8m2!3d-7.9467722!4d112.6256226!16s%2Fg%2F11kk0yf8xj!19sChIJwxzC46sp1i0RRIwvYij3jOM?authuser=0&hl=id&rclk=1","Warteg Fadli Bahari","3,1","(14)","·","Rp 1–25.000","Tegal","·","","·","Jl. Kendalsari No.15","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwpKH8ThfLNYJJCwx2x_yoPJPZsfzjDgwCTEIyrJ1izM8G4wfTqBC5UV6fGKa4O8RSR2S_1xOIJOhBzsOs7v1TG68n1QnsYm2zGhwksZ_Drl8rIW68W8uNpubmXvdIx_w8FTbV=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harganya murah standar warung.""","","",""
"https://www.google.com/maps/place/ALMEERA+WARTEG/data=!4m7!3m6!1s0x2e78819d236a622d:0xbe057fe2a65da3e6!8m2!3d-7.9198356!4d112.5976257!16s%2Fg%2F11w43005_r!19sChIJLWJqI52BeC4R5qNdpuJ_Bb4?authuser=0&hl=id&rclk=1","ALMEERA WARTEG","4,8","(64)","·","Rp 1–25.000","Restoran","·","","Jalan karyawiguna (belakang kampus umm gerbang 3) kota mang","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEfmCdzn3x_iCzVUVybBIRTsUDZpBQywjhhZIfPA0Uz7bjDCOAu4C8gJMthZb_KgaMQ3ZlrsA6HJhgrl3-lp-FRBTw4JOyrN1ZaBCADJ9Zs-nfcC7xITq_Tv-eGFM0bMzncv2e6=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak poll","warteg","nya bisa nambah asal abis+murah meriah""",""
"https://www.google.com/maps/place/WARTEG+MAMOKA+BAHARI/data=!4m7!3m6!1s0x2dd629cfa788f2bd:0xe4c886c33075ba63!8m2!3d-7.955887!4d112.6392404!16s%2Fg%2F11k48jb09s!19sChIJvfKIp88p1i0RY7p1MMOGyOQ?authuser=0&hl=id&rclk=1","WARTEG MAMOKA BAHARI","4,3","(48)","·","Rp 1–25.000","Indonesia","·","","·","2JVQ+JMX, Jl. Karya Timur","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF4Fg8p52_G12Qd5cYJCOHd4sPJ1M1WCXVjcn_EREawOMEb1Bdhf6rGttGBtQOfWVublrpjODfeqSAgdvFTRHPB4O4YfB0KBbVRjFsdedNaya4kHcs8S6x7bOxKPqhMVGVy3FD5-oeuOFGC=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","warteg","langganan, cocok buat anak kost harga murmer porsi&rasa okelah✨🔥""",""
"https://www.google.com/maps/place/Warteg+mamoka+bahari+288/data=!4m7!3m6!1s0x2dd6299529e74863:0xee8529f6213c5de6!8m2!3d-7.9378561!4d112.6441945!16s%2Fg%2F11krpcy9ct!19sChIJY0jnKZUp1i0R5l08IfYphe4?authuser=0&hl=id&rclk=1","Warteg mamoka bahari 288","4,6","(41)","·","Rp 1–25.000","Restoran","·","","Jl. Ahmad Yani","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFOLix8QuhVyVNdO3-bQbNlQtN6EEGovET_wSxFfnMkwrPu4Ct0fxmojP9HYM7mgUCURFsI1CyPMfP--kYxjo3XQ4bD5OCLI5MzAjyzFs0ypRiRJMqcgtFMPkQLMaRpWkPi7Gru1A=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Murah ...meriah.... bahagia....
Monggo di coba...""","","",""
"https://www.google.com/maps/place/Warteg+Sahabat/data=!4m7!3m6!1s0x2e7883456fc91d25:0x81ccfe3b697cf818!8m2!3d-7.931382!4d112.5909108!16s%2Fg%2F11sd_lnn22!19sChIJJR3Jb0WDeC4RGPh8aTv-zIE?authuser=0&hl=id&rclk=1","Warteg Sahabat","4,7","(88)","·","Rp 1–25.000","Indonesia","·","","Jl. Tirto Taruno No.35A","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEfjXACr26U7r762_wXE3ggRLrul01wx56hQV-rwt1472ERL4hx2n4XHDuuLBQIu5j_EFImGTk2D0p_WZztFEA728EdkkyiA1D76YoswbNYRCcoh_Yw8oakraJog5nNGXQu6WhL=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Aneka menu","warteg","yg mantap rasanya dgn harga yg murah.""",""
"https://www.google.com/maps/place/Warteg+46/data=!4m7!3m6!1s0x2dd629f040ce7ddd:0x115361524f46fc0e!8m2!3d-7.9403194!4d112.6210784!16s%2Fg%2F11n16wpxs8!19sChIJ3X3OQPAp1i0RDvxGT1JhUxE?authuser=0&hl=id&rclk=1","Warteg 46","","","","","Sesuai untuk keluarga","·","","Jl. Soekarno Hatta No.213","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHlfSI_dpiJSzEkx2TeFhB7iT2JKwhbA2CDznueUcvqOrULXqifpLkHbo72OtAVpeiHQM4FbFHQWC5RyRYV7_jf7QewggXLRPAmKlHOnuO3DK5ZOVTSPIKXNJpVrFsokm2MmcX5FQ=w80-h142-k-no","","Makan di tempat","Bawa pulang","",""
"https://www.google.com/maps/place/WARTEG+BU+MARNI+2/data=!4m7!3m6!1s0x2e788320e11e6d61:0x6d56c6478f54ef54!8m2!3d-7.9354596!4d112.6125542!16s%2Fg%2F11ts05nqyy!19sChIJYW0e4SCDeC4RVO9Uj0fGVm0?authuser=0&hl=id&rclk=1","WARTEG BU MARNI 2","3,2","(13)","·","Rp 1–25.000","Tegal","·","","3J77+R27, Jl. Bunga Vinolia","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAERp9hpe2ZVMEPiujRfzUzQLDMxg3iD-ouA2YSRNQhOpTajKEx3XNYLcPmKLYvruW7xEu_vWyI6BNUPZfxHTYV67wD2lB9Rcz_21pqz_3W0Iw-qrPFyQvORfTXVJ568inGFckGvHA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""jelang romadon,sehingga harus
adaptasi dg keadaan lingkungan.""","","",""
"https://www.google.com/maps/place/WARTEG+PADEL/data=!4m7!3m6!1s0x2e7883e4e51817b1:0xca55d0b8e0089492!8m2!3d-7.9502857!4d112.6088186!16s%2Fg%2F11tdr2mxsn!19sChIJsRcY5eSDeC4RkpQI4LjQVco?authuser=0&hl=id&rclk=1","WARTEG PADEL","5,0","(2)","","","Indonesia","·","","Jl. Gajayana No.31","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGhmN5kzoOrsXY2goXWCzxXviGf2h3jtOST2746yaygt-ysJ_YPYHKokuJ8rdU47F2OVflO53AcUHd3UoO1R0t6mvHJlCKdzjHBXsp45mWhLzXtXgrwa-RbcXJQO9Af-8MhQJx=w80-h106-k-no","","","","",""
"https://www.google.com/maps/place/Warung+Warteg+Barokah/data=!4m7!3m6!1s0x2e7882096a97e809:0x24b4c7a4789fe37!8m2!3d-7.9358248!4d112.6157345!16s%2Fg%2F11s08lqr45!19sChIJCeiXagmCeC4RN_6JR3pMSwI?authuser=0&hl=id&rclk=1","Warung Warteg Barokah","5,0","(1)","","","Restoran","·","","Jl. Simpang Candi Panggung No.122","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=A8JPWaT5HSik3WeZhQVtlg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=49.88433&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","",""
"https://www.google.com/maps/place/Warteg+sarirasa+cab+tlogomas/data=!4m7!3m6!1s0x2e7883a570412cff:0x33ccf7770cf6e6e5!8m2!3d-7.9331802!4d112.6037031!16s%2Fg%2F11fm7kd4j0!19sChIJ_yxBcKWDeC4R5eb2DHf3zDM?authuser=0&hl=id&rclk=1","Warteg sarirasa cab tlogomas","3,4","(5)","","","Tegal","·","","·","Jl. Raya Tlogomas No.26","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQYZBVLGYKJyR6Cha3Q8kwDZAprTXi0QZAUQ9EeJYjRPPbHNn6LZchYbQ6TJTPLZqD3eSzaWqq7BrBEaNCK33TOSGEgcCiw6FL642jiHQXvdhZVWgxqPFrPMYlTKs49KjXYKehwg=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak murah ya cuma disini.""","","",""
"https://www.google.com/maps/place/WARTEG+depan+ABM/data=!4m7!3m6!1s0x2dd629b2c0f0602d:0xbbc3de9412ec66ea!8m2!3d-7.9419581!4d112.638122!16s%2Fg%2F11tx61hh7b!19sChIJLWDwwLIp1i0R6mbsEpTew7s?authuser=0&hl=id&rclk=1","WARTEG depan ABM","4,7","(91)","·","Rp 1–25.000","Brunch","·","","·","Jl. Candi Waringin No.14","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHSApdyqCKE5Bt7p8gMR_VSndYObsxL8628H3QYq6wJPXtj0YoI6jjRK7W-it4u38-Hics_SDpc9XyaKBUPgTSQ2Xuzfufhupxeca3joc-qCszU_NPrBB8wTvOYiBOgkdOKQR_x=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","warteg","... menunya aneka ragam.. tergantung selera.. harga ...""","· Buka pukul 06.00"
"https://www.google.com/maps/place/Warung+Tegal+Dau/data=!4m7!3m6!1s0x2e7881cb5418b91d:0x57de8829b53ae6a9!8m2!3d-7.913746!4d112.5845741!16s%2Fg%2F11lkh32x4c!19sChIJHbkYVMuBeC4RqeY6tSmI3lc?authuser=0&hl=id&rclk=1","Warung Tegal Dau","4,4","(207)","·","Rp 1–25.000","Indonesia","·","","·","Jl. Sidomakmur No.5","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGAm0lOXzSK7gpD7izIV1mhhCRLYSJgJ2VuUSFPU4W-33MxtAMBjkCPxV3YCpZmOPrGkwS5JfNqhS-ccpv2nYBe8B-ZyW9X0BtfKbKVTt10XaEZB2AhvqVFR6EnVKzPe3--RC0fcQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan beevariasi, tempat nyaman ukuran","warteg","trmasuk bersih jg.""",""
"https://www.google.com/maps/place/ALMEERA+WARTEG/data=!4m7!3m6!1s0x2e78819d236a622d:0xbe057fe2a65da3e6!8m2!3d-7.9198356!4d112.5976257!16s%2Fg%2F11w43005_r!19sChIJLWJqI52BeC4R5qNdpuJ_Bb4?authuser=0&hl=id&rclk=1","ALMEERA WARTEG","4,8","(64)","·","Rp 1–25.000","Restoran","·","","Jalan karyawiguna (belakang kampus umm gerbang 3) kota mang","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEfmCdzn3x_iCzVUVybBIRTsUDZpBQywjhhZIfPA0Uz7bjDCOAu4C8gJMthZb_KgaMQ3ZlrsA6HJhgrl3-lp-FRBTw4JOyrN1ZaBCADJ9Zs-nfcC7xITq_Tv-eGFM0bMzncv2e6=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak poll","warteg","nya bisa nambah asal abis+murah meriah""",""
"https://www.google.com/maps/place/Warteg+Berkah+Bahari/data=!4m7!3m6!1s0x2e788300077a8319:0x66013fa0cf51468e!8m2!3d-7.9301236!4d112.5982765!16s%2Fg%2F11zksfwnf3!19sChIJGYN6BwCDeC4RjkZRz6A_AWY?authuser=0&hl=id&rclk=1","Warteg Berkah Bahari","5,0","(3)","","","Indonesia","·","","3H9X+X82, Jl. Telaga Warna","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4uDnKt7JNqYfN4ksmvXgP192vTHlGLsE3-wZonHf9pPwwz7wh_QI8FLnlfz2oAY6kRCTSJqqHqfHbRiv5Ks3Xbp9WEE2Q0Rro9Mw9ePybM-6hLVMlGXo0HQFlnNUbk4SMGF-0VM3laLni=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Khas","warteg",", murah bisa qris 👍""","· Buka pukul 08.00"
"https://www.google.com/maps/place/WARTEG+CITRA+BARU+BAHARI/data=!4m7!3m6!1s0x2e78832eeabe958b:0xa32b85419451352!8m2!3d-7.9247397!4d112.5997255!16s%2Fg%2F11t251wmvb!19sChIJi5W-6i6DeC4RUhNFGVS4Mgo?authuser=0&hl=id&rclk=1","WARTEG CITRA BARU BAHARI","4,5","(64)","·","Rp 1–25.000","Tegal","·","","·","Jl. Raya Tlogomas No.55","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHlt3BDg-HK5g8k_-p_VOkAZyBTgeSfAQkGqQr4Ua2C_CpjC_KsjmNr9lBQz9hmqT453GoCDcyR_QNzLRZeo_eLqs3wur6wmjW3G0Yv19_mUgOaPTWGqUJGl1aIYS_f2oVul0LtWDeLoXhE=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Warteg","24 jam, rasanya khas tegal benaren dan enak..""",""
"https://www.google.com/maps/place/WARTEG+MAMOKA+BAHARI+273/data=!4m7!3m6!1s0x2dd6295665281b09:0x2985913961a7984!8m2!3d-7.9875062!4d112.6227263!16s%2Fg%2F11v02y3vlb!19sChIJCRsoZVYp1i0RhHkalhNZmAI?authuser=0&hl=id&rclk=1","WARTEG MAMOKA BAHARI 273","3,9","(26)","·","Rp 1–25.000","Indonesia","·","","Ngaglik Jl. S. Supriadi, RT.3/RW.1","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAELwFUxZgkbjVFc9nvhO4TnTgSpvoBBEjGjsfNixc0TpF4eg5ZnRhhIwtJMhdbkgHmfkOIMcGG2d0au1Ki3ZWXCt6EK-XepXYrsj44SwX0aUGfIf6kzpBwmMf-GnKiloTBYgmEO=w209-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Baru kali ini nemu org jualan","warteg","model gini bhayyyy""",""
"https://www.google.com/maps/place/WARTEG+PUTRABAHARI/data=!4m7!3m6!1s0x2e788210962f477d:0x474139a57c24cdbb!8m2!3d-7.9333772!4d112.6034723!16s%2Fg%2F11kk6xjct7!19sChIJfUcvlhCCeC4Ru80kfKU5QUc?authuser=0&hl=id&rclk=1","WARTEG PUTRABAHARI","3,6","(10)","·","Rp 1–25.000","Restoran","·","","·","3J83+J9X, Jl. Batu Permata","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGzP2OJblyr9brocMgpJgQpJYpKP6LV-Mji7vep8idH1rOrlbd8R8fGmEPgOU_LhySe-3N7z6O7aqOgPlGAMD4h29vV-erg7Qi6NQCdE0nrTT0P9Eo3EoeDFRv3dgypfYiFJMrk=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""akhirnya menemukan","warteg","yg 'bersihan'.""",""
"https://www.google.com/maps/place/Warteg+Orens+Bahari/data=!4m7!3m6!1s0x2dd6295444845073:0x55151e08666c43a9!8m2!3d-7.9644982!4d112.635299!16s%2Fg%2F11td0_z9h7!19sChIJc1CERFQp1i0RqUNsZggeFVU?authuser=0&hl=id&rclk=1","Warteg Orens Bahari","4,0","(41)","·","Rp 1–25.000","Tegal","·","","Jl. W.R. Supratman No.2","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAErxiMDg7RIP1ie1B5fpajauvwLZTrpJuSwDnFC4iXxXXtxkRlP-HEpAlM7AFGBwn8Bt7VTU7W0H2eH7RINaLg4vKDHjSmBzX7itgS0Bth0InAK7DLlBHcSd604yOvBDyUbCrQL=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakannya enak
Cuma waktu bayar berasa di rumah makan Padang 🙈""","","",""
"https://www.google.com/maps/place/WARTEG+SAHABAT+CABANG+DERMO/data=!4m7!3m6!1s0x2e7883d86ec9565d:0x34b981df155f8ead!8m2!3d-7.9250762!4d112.5859944!16s%2Fg%2F11mrq74xtm!19sChIJXVbJbtiDeC4RrY5fFd-BuTQ?authuser=0&hl=id&rclk=1","WARTEG SAHABAT CABANG DERMO","4,6","(30)","·","Rp 1–25.000","Indonesia","·","","Jl. Raya Dermo","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHlVlX9WQNZh7WVwCs-NLU_rBRWkjbg31ekBSyM9Abq9kNYuhgNS_bx8qRN2wtaJ0IC7HuwR6aYvMo5VlHmvC51lDnD8COwESxFdKcQgKwaw7pe7YUyWQu4KmzqC0h0gnafxIlKfJ04e_0C=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat yang pas buat makan enak tanpa bikin kantong kaget.""","","","· Buka pukul 06.00"
