"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","A1zNzb href","J8zHNe","bbPy1","M4A5Cf"
"https://www.google.com/maps/place/Green+House+Kost+Putri/data=!4m7!3m6!1s0x2e7883c78138f70d:0x7216882bc534dc0!8m2!3d-7.9479004!4d112.6103012!16s%2Fg%2F11fj48kv6w!19sChIJDfc4gceDeC4RwE1TvIJoIQc?authuser=0&hl=id&rclk=1","Green House Kost Putri","5,0","(5)","","","Penginapan","·","Jl. Kerto Asri No.82 B","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=My1D79NGI0z_sEbyOGTwUw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=123.76924&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Green House Kost Putri Info kontak
𝘞𝘢 OꖉƼ𝐥ᘖỽႡꖉꖉꖉỽ5 (𝑃𝑒𝑚𝑖𝑙𝑖𝑘)""","","","","","",""
"https://www.google.com/maps/place/Pavel+Kofie/data=!4m7!3m6!1s0x2e7883cad6968f17:0x5eac803d4b0f3fa5!8m2!3d-7.9463293!4d112.6130755!16s%2Fg%2F11v1b5kpjg!19sChIJF4-W1sqDeC4RpT8PSz2ArF4?authuser=0&hl=id&rclk=1","Pavel Kofie","5,0","(50)","·","Rp 25–50 rb","Kedai Kopi","·","Ruko Istana Dinoyo, Jl. Mayjen Hariyono Jl. MT. Haryono No.D5","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH2Tdhgr_8pkDuBgtGJPHP8nztAl6P3zXLTv3Mef8TApnoaqYaODb8oDtlIaRhWTUSTNC6UA5gK04F9HV-LpIsJP66wXyLrnCZf6ryfqMOIXj1Og12af6RJMPucXoMODGlyZBs2AQ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""recommend, tempatnya enak staff ramah :D""","","","","","",""
"https://www.google.com/maps/place/yummy+pizza+dapur+erna/data=!4m7!3m6!1s0x2e7883f4dcfbdcd9:0xd408d378d0113d56!8m2!3d-7.9901426!4d112.6155667!16s%2Fg%2F11g0gd57m1!19sChIJ2dz73PSDeC4RVj0R0HjTCNQ?authuser=0&hl=id&rclk=1","yummy pizza dapur erna","5,0","(1)","","","Pizza","·","Jl. Perkutut Sel. No.43","Tutup","· Buka pukul 10.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3eT62ChZQvtA8oUbdkvXGA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=287.62262&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","Antar tanpa bertemu","","","","·"
"https://www.google.com/maps/place/Nagoya+Pizza/data=!4m7!3m6!1s0x2dd62847b896ebf5:0xa4338326dd8e4f59!8m2!3d-7.972085!4d112.6456415!16s%2Fg%2F11f540fc_w!19sChIJ9euWuEco1i0RWU-O3SaDM6Q?authuser=0&hl=id&rclk=1","Nagoya Pizza","4,4","(55)","","","Kafe","·","Jl. Sultan Hadiwijaya No.10","Tutup","· Buka pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGIEfqzduSnMFfPl3Up3VCLDV7i8fPSj9S5LipDjrQNBeKQyhP96xMKZGlHOCGMbytMMgtuCY3EqPGyoSSatuohamsax6FfkALTzOwJ0DnIV4vZ2N8YpUZ0pc7vXIE1RxguGtls_g=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa nya enak, harga nya sangat terjangkau 🤤""","","","","","",""
"https://www.google.com/maps/place/Java+Dancer+Coffee+-+Jakarta/data=!4m7!3m6!1s0x2dd6282a73ec2dab:0x171fdc2ba06c0ee9!8m2!3d-7.9654235!4d112.6204469!16s%2Fg%2F11clgksyvr!19sChIJqy3scyoo1i0R6Q5soCvcHxc?authuser=0&hl=id&rclk=1","Java Dancer Coffee - Jakarta","4,5","(4.650)","·","$$","Pizza","·","Jl. Jakarta No.59","Tutup","· Buka pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEtu0-R9D3yhHz72XECeGDhBaTpFJq1oRLEQCJ0RcphLGay1afOaYEQnvV0b77a0yK9m7-lmjH1qdg3U0ghGfedQN2y8I81IrifDdxoT8OswND3fr_CY6wMcpCA_s-s5oc5VUJY=w123-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mau pesen","pizza","tapi hanya ada yg vegetarian, sisanya habis.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjbGdrc3l2chgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=yy_2afWsIsW4juMP7OjqkQo&ei=yy_2afWsIsW4juMP7OjqkQo&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Kampoeng+Roti/data=!4m7!3m6!1s0x2e788273e97eb139:0xa85d2d6bcc2ec14c!8m2!3d-7.9461745!4d112.6121793!16s%2Fg%2F11cnbct132!19sChIJObF-6XOCeC4RTMEuzGstXag?authuser=0&hl=id&rclk=1","Kampoeng Roti","4,6","(1.312)","·","Rp 1–25.000","Toko Roti","·","·","Tutup","· Buka pukul 06.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHXsy3xPYpRMJImz0emad0iyHA36EfPQVS35RnMRGBxPOPNQ_bv6S3_mHFobINa0643f0f6CMRyktdZEXBch7Bbc9M8MhV-wzGUawr8rK5sV4VEdR6HzKhdFZhqO8o-tltBF76X7w=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ganti nama jadi mao bakery.""","","","","","",""
"https://www.google.com/maps/place/Pizza+Porter/data=!4m7!3m6!1s0x2e7883005b1f9c47:0x4bed3c4c69d2b708!8m2!3d-7.9336999!4d112.6196616!16s%2Fg%2F11vz4bywh5!19sChIJR5wfWwCDeC4RCLfSaUw87Us?authuser=0&hl=id&rclk=1","Pizza Porter","","","","","Pizza","·","3J89+GVF, Jl. Puncak Borobudur","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jnr3HC5SiAz_RS4zrIHQSQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=119.94772&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","","","","","·"
"https://www.google.com/maps/place/Homemade+Pizza/data=!4m7!3m6!1s0x2dd62813ebac1d93:0xb2a7afa9937cbda8!8m2!3d-7.9875774!4d112.6390242!16s%2Fg%2F11b6d4_88z!19sChIJkx2s6xMo1i0RqL18k6mvp7I?authuser=0&hl=id&rclk=1","Homemade Pizza","5,0","(2)","","","Pizza","·","2J6Q+XJ6","Tutup","· Buka pukul 10.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=E3IvVEmjEGW2YW-y343dyw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=251.79756&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","Pesan antar","","","","·"
"https://www.google.com/maps/place/Pizza+oke+boss/data=!4m7!3m6!1s0x2e78832fa52ff8e1:0xaeac4679d8dcc80a!8m2!3d-7.9835087!4d112.6100671!16s%2Fg%2F11h_wnqbh5!19sChIJ4fgvpS-DeC4RCsjc2HlGrK4?authuser=0&hl=id&rclk=1","Pizza oke boss","5,0","(4)","","","Pizza","·","Jl. Bandulan No.22","Tutup","· Buka pukul 14.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGvZq_B3prdoSHN2DjgrDWrMR5REbLAE3lTC-SeKPykHLdNeb55hrXX-Tm4bS5suAaawsuM_-Rg6WkgWTg4QhqAIzNKAo3-FbrFEvKJUa6VwJ2wdK2Zf-59mPgNC7KGzFJ1uo1bUQ=w181-h92-k-no","","Makan di tempat","Bawa pulang","Pesan antar","","","","·"
"https://www.google.com/maps/place/Pizza+Lebar/data=!4m7!3m6!1s0x2dd6297fb842e769:0xeee5bb03b0b8a41b!8m2!3d-7.9249011!4d112.6257651!16s%2Fg%2F11xtk2kfwh!19sChIJaedCuH8p1i0RG6S4sAO75e4?authuser=0&hl=id&rclk=1","Pizza Lebar","5,0","(2)","","","Restoran","·","Joglo Pujas, Jl. KH. Yusuf, seberang Pondok, Jl. Gurami Indah II","Tutup","· Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFmtnTkEY2oo6DA06BBUtWrVxd1ezgQLtaAqQ9QEqMMgN_EE8iq2oZJoIdVGL411Ri4e-yMNskzl-pJ62R-fbEG2D4yi5Xm8mMh2ywCUGKkBQNUbrK-MHLVA3eK9E8IMj-NViGeB6x3JENT=w204-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Soto paling nikmat""","","","","","",""
"https://www.google.com/maps/place/Pizza+mini+pasar+malam/data=!4m7!3m6!1s0x2dd629e9d2a0f42f:0x84bdd309b830e3d8!8m2!3d-7.9878838!4d112.6315211!16s%2Fg%2F11kj77gwc3!19sChIJL_Sg0ukp1i0R2OMwuAnTvYQ?authuser=0&hl=id&rclk=1","Pizza mini pasar malam","5,0","(1)","","","Taman bermain","·","2J6J+RJR, Jl. Kyai Tamin","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEHwFBwMW8KKMKk_53-FEJLYzbTq7F7w7SZrp06TIyIox0urwsOcIa3wEN66pUw4m2JaAwGTt6tYuEmC7ZSg3ZfCwbg2fo72YZsaNhVL0HB771rwRlhxQ9bEVhaCKpXCzikPp2N=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Pizza","ini berada dipasar malam belakang Pasar Besar.""","","","",""
"https://www.google.com/maps/place/Pizza+Cone/data=!4m7!3m6!1s0x2e78830037c98f11:0xa46837fa4af7cc2c!8m2!3d-7.9797192!4d112.619726!16s%2Fg%2F11yjv2_h4_!19sChIJEY_JNwCDeC4RLMz3Svo3aKQ?authuser=0&hl=id&rclk=1","Pizza Cone","4,6","(7)","","","Pizza","·","Jl. Bareng Raya II N No.257a","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFvn6ONFZqJKdSAeT85hrE3hVfhTpLrR8WTfQ4-MMris5Otppf6Rwtc61oJ-ebrkx286jiICpg7eNRr0ErC7gABvgAIQnXe10l9T1uZQAIw4z6l1fyn1_RmbTPALMRm9QVVE2eMXVhWe4DV=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""gampang banget makannya, anti belepotan club hihi

29 May 2025""","","","","","",""
"https://www.google.com/maps/place/Pizza+Carlos+Mozza+Ndeso/data=!4m7!3m6!1s0x2e788101094cb88b:0x5751cd8ab0638c3!8m2!3d-7.8970754!4d112.605214!16s%2Fg%2F11h75pph_6!19sChIJi7hMCQGBeC4RwzgGq9gcdQU?authuser=0&hl=id&rclk=1","Pizza Carlos Mozza Ndeso","5,0","(4)","","","Pizza","·","4J34+538","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdOtp3X5m-UBtVRA7SF_9_jd-6JFPK8ydWYgDbTyt13fOi78M_NOK975HEiGkF1ghPYWOPvX3Lqw5_Eli3hHDmr9MJCHjviS1af_16Nd_btXPBDzqULncrndYS43-G5PPHYLEcOQ=w92-h92-k-no","","Makan di tempat","Bawa pulang","Pesan antar","","","","·"
"https://www.google.com/maps/place/Zidan+Galeri+Tas+%28Dr.pizza+Mlg%29/data=!4m7!3m6!1s0x2dd629a4698ea2bb:0x34116c0be832be06!8m2!3d-7.9886359!4d112.6491714!16s%2Fg%2F11ghp_54pk!19sChIJu6KOaaQp1i0RBr4y6AtsETQ?authuser=0&hl=id&rclk=1","Zidan Galeri Tas (Dr.pizza Mlg)","4,8","(21)","","","Pesan-Antar Pizza","·","Jl. H. Ali Nasrudin No.52","Tutup","· Buka pukul 12.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFj6kG3-pvi_G7GWf9JCntmkBziB-CtJuNaDD82i5Uhj0YfqBE8CpagjkQ0-bN2YYRof0CXgO2kklN7V3YBCxiogRdxMQj_5zdia6eXBfzEfKNP8gbt_DkUZlZr8PMRCA1Wh7qKwQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ga ada buat shopeefood kah?""","","","","","",""
"https://www.google.com/maps/place/pizza+ponorogo/data=!4m7!3m6!1s0x2e78829e6aaaaacd:0xca83778e108f853c!8m2!3d-7.9787936!4d112.618382!16s%2Fg%2F11gfff923r!19sChIJzaqqap6CeC4RPIWPEI53g8o?authuser=0&hl=id&rclk=1","pizza ponorogo","","","","","Pizza","·","2JC9+F9J, Ponorogo City Center, Foodcourt Griyadahar lt UG","Tutup","· Buka pukul 10.30","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0Dfnif_qPlBDIFJtlOmd4g&cb_client=search.gws-prod.gps&w=80&h=92&yaw=24.75252&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","Antar tanpa bertemu","","","","·"
"https://www.google.com/maps/place/Dodeela+Pizza+Delivery/data=!4m7!3m6!1s0x2dd6296f55b36a51:0x3ddd5b551fcb58f0!8m2!3d-7.9719224!4d112.6452623!16s%2Fg%2F11f666dyh8!19sChIJUWqzVW8p1i0R8FjLH1Vb3T0?authuser=0&hl=id&rclk=1","Dodeela Pizza Delivery","4,4","(8)","","","Pesan-Antar Pizza","·","Jl. Sultan Hadiwijaya No.12A","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFChHm0iAoVIpOaaol4aOxYB2PVPvxU6jJR8G7a3J5rcvC8mvdclFRhm3kx1hGhHhXS0im4zxQjzjWQ23Dy7SpITWNinTJBRasbtJ_XofYVkLrV7IbiGUtrEDvgJw1H1dgaLqNZAw=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pizzanya empuk ga kalah dengan merek terkenal..mantap""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmNjY2ZHloOBgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zy_2acyTItWz4-EPk42roQk&ei=zy_2acyTItWz4-EPk42roQk&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Pizza+%26+Pasta+MammaVe+italian+kitchen/data=!4m7!3m6!1s0x2dd6296d96caa167:0x2271986f77d9bb7e!8m2!3d-7.9416871!4d112.6550787!16s%2Fg%2F11mxwwd500!19sChIJZ6HKlm0p1i0RfrvZd2-YcSI?authuser=0&hl=id&rclk=1","Pizza & Pasta MammaVe italian kitchen","4,4","(20)","","","Pizza","·","Jl. Blimbing Indah Selatan VI N7- No.1","Tutup","· Buka pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGX9tm1qEKWabmNoC2E8NTvR10Je-f5WQdCFqnJDzQ-uM0RFBR3wMK6D4RGISE_6z7EhyIfMZ325ccrpNr8759JMxAMYiKKrurlYjF2f_mN6nz7vMmq2XSrSgLqFlM9HU2o7W_vTQ=w80-h99-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Beneran rasa","pizza","Italia 👍""","","","",""
"https://www.google.com/maps/place/Kos+putra+bu+yati+kertoleksono/data=!4m7!3m6!1s0x2e78835600a18e8b:0xf276d7f05aea3175!8m2!3d-7.9506149!4d112.6102581!16s%2Fg%2F11j48kshln!19sChIJi46hAFaDeC4RdTHqWvDXdvI?authuser=0&hl=id&rclk=1","Kos putra bu yati kertoleksono","5,0","(2)","","","Penginapan","·","Jl. Kerto Leksono No.55a","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHZFMEuyWz6MowOgZ_DOYQviIJ5d6JTWyBsBxVFTEBbyaGGWb_Y0GODsAs0tbkPIZDBBl0QGkCzuyAUevAsJ52CCkQdS-E-PtaTu0Or6Ign4Y9ba4OdOWrt3giGGIqgelmxPI4x=w80-h142-k-no","","","","","","","",""
"https://www.google.com/maps/place/Burger+Klenger+%26+Pizza/data=!4m7!3m6!1s0x2dd629b1c5767a8f:0xf319f4920a8fe5b0!8m2!3d-7.954763!4d112.6457754!16s%2Fg%2F11jt1h5dcd!19sChIJj3p2xbEp1i0RsOWPCpL0GfM?authuser=0&hl=id&rclk=1","Burger Klenger & Pizza","5,0","(1)","","","Makanan Siap Saji","·","Jl. Bauksit No.7","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EZkMU3YHHJHemMmiM7GOcQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=9.678336&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kapan open order lagi?""","","","","","",""
"https://www.google.com/maps/place/Pizza+%26+Roti+Anda+Tasikmadu/data=!4m7!3m6!1s0x2dd62bc8e129537f:0x8e52368c882094e7!8m2!3d-7.9150749!4d112.6238378!16s%2Fg%2F11wg79cvk2!19sChIJf1Mp4cgr1i0R55QgiIw2Uo4?authuser=0&hl=id&rclk=1","Pizza & Roti Anda Tasikmadu","5,0","(2)","","","Sarapan","·","Masuk dari, Green View Regency, Blok Lembah Jl. Atletik No.F61","Tutup","· Buka pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFFrVOycKZQ2VThSGLerLE1tgitKcFU2kTgepERg9qnXXesG8V0R9rCxik7s5Txic8uvpRA7M_elDHmqCYiiou_mlq78c3WL_gtEcSQYUBrN_TluD6ZnStgTXLEoqLHtR4uMfFF=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Pizza","nya mantab.""","","","",""
"https://www.google.com/maps/place/TORE+TORE+Premium+Frozen+Pizza+Malang/data=!4m7!3m6!1s0x2dd629758b58ba53:0x435c2fa273dc4dc1!8m2!3d-7.9356179!4d112.6390315!16s%2Fg%2F11j36h8tnr!19sChIJU7pYi3Up1i0RwU3cc6IvXEM?authuser=0&hl=id&rclk=1","TORE TORE Premium Frozen Pizza Malang","4,2","(5)","","","Pemasok Produk Makanan","·","Jl. Terusan Ikan Paus I No.7B","Tutup","· Buka pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGUeO-0nrR3eGmG-kaJpGSLcZRYGwwQyHY34-Exj5t4XjkcY05_ChJnzIo8Mlzy4FOJn4CZ2eDBus6UhfCdoS3UPHGNm4eWIXZyKa3Y2z5-MORIUgVp_bneAjhANVN-XjWzJmU=w80-h106-k-no","","","","","","","",""
"https://www.google.com/maps/place/pizza+gendhis/data=!4m7!3m6!1s0x2dd6295e8a007c5f:0xb6d74cebf812a1db!8m2!3d-7.929997!4d112.6402175!16s%2Fg%2F11k5z3tlpd!19sChIJX3wAil4p1i0R26ES-OtM17Y?authuser=0&hl=id&rclk=1","pizza gendhis","5,0","(1)","","","Pesan-Antar Pizza","·","Jl. Simpang Ikan Nila II No.Kav 1","Tutup","· Buka pukul 08.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFkxOweIMEITfb5Yu8z5KXmCbqv3sjGrg4ABtlWWnmYVI256_Uo0vhlZR3aC3Gol8vUPcM31ns8s00O0xSAqAWjiGFZ4rA1PXhB_QrzA7QW2pcS9R28LflfFmJO9sX2V0mVtn8u=w80-h106-k-no","","Bawa pulang","Pesan antar","","","","","·"
"https://www.google.com/maps/place/Pizza+n+Burger+Kanelopp/data=!4m7!3m6!1s0x2dd62b1f807100e1:0xc36e473150c018a4!8m2!3d-7.9208667!4d112.6258271!16s%2Fg%2F11gr639kj6!19sChIJ4QBxgB8r1i0RpBjAUDFHbsM?authuser=0&hl=id&rclk=1","Pizza n Burger Kanelopp","4,2","(21)","","","Pizza","·","Jl. KH. Yusuf No.118, RT.5/RW.5","Tutup","· Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEv_9AhPzyPU8C6rwAOChPs54sfKM7-Wzjcr7dzaX0_gJmHkPt7xG1NYG2__iqHrBnP5z-S8PCT7LUiou52AP0Qj2ScK6fr7TkIMKkjAbI0qWlCZ0QWDTPxQeHHtoTuZ_XTUVe6=w92-h92-k-no","","Makan di tempat","Bawa pulang","Antar tanpa bertemu","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFncjYzOWtqNhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zy_2acyTItWz4-EPk42roQk&ei=zy_2acyTItWz4-EPk42roQk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","·"
"https://www.google.com/maps/place/PIZZAKU+Pizza+Goreng/data=!4m7!3m6!1s0x2dd627805278f095:0xed66c5bd6521b7b0!8m2!3d-8.0053839!4d112.6356978!16s%2Fg%2F11rsbpj3l4!19sChIJlfB4UoAn1i0RsLchZb3FZu0?authuser=0&hl=id&rclk=1","PIZZAKU Pizza Goreng","5,0","(2)","","","Toko makanan beku","·","Jl. Lembayung Perum Margasip Indah No.Kav 14","Tutup","· Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHLktqeorWcDseUTnftGhrz4XW1vNT6i0GACJZ6F5ygcJ42ZXFNU1EsvJjQwjyob9c1A5-okdmK72RERfeBo1fHvWoy8V7IhFlxtqklQRqndW-mfwj7RlM8nCLkjCHYHtXxqScK=w80-h106-k-no","","Pesan antar","","","","","",""
"https://www.google.com/maps/place/eat+me+now+pizza/data=!4m7!3m6!1s0x2dd6297953accd91:0xb085a5da16a2ee54!8m2!3d-7.9645753!4d112.6486956!16s%2Fg%2F11j91_cfrx!19sChIJkc2sU3kp1i0RVO6iFtqlhbA?authuser=0&hl=id&rclk=1","eat me now pizza","5,0","(9)","","","Pizza","·","Jl. Taman Sulfat XXI No.4","Tutup","· Buka pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFpqVfPjhgU5hAcHRoYYbuDvELpyqdWHIfOjIxQBM36jL-C2Aui1Q7Zy0Rr7fTPYUMioSbRGRFkuUMTW5gRrEJGNOCLMba3W3oLGTUr_q1l2d4Xj7jCvTWDdRIHojo7MxRGWK0-7g=w80-h106-k-no","","Makan di tempat","Bawa pulang","Antar tanpa bertemu","","","","·"
"https://www.google.com/maps/place/Pizza+Hut+Restoran/data=!4m7!3m6!1s0x2dd6282413ecc9c7:0x722978bed8f14480!8m2!3d-7.976104!4d112.627033!16s%2Fg%2F11gh1n35wm!19sChIJx8nsEyQo1i0RgETx2L54KXI?authuser=0&hl=id&rclk=1","Pizza Hut Restoran","5,0","(1)","","","Perhentian bus","","","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdB_CKxvTF6bFtEivr9U0OpGlUVLwAPZNMuV0xMy7ToO2e_iV4KPcWfoGKT0NFBw1blDBshlRYs8hYI2EcxdSthbNxm5pGd8dlGLhwYdYsOQicnM3o1kvvRuQ1t3qFy6T4ESHM=w122-h92-k-no","","","","","","","",""
"https://www.google.com/maps/place/Pizza+Ramingkem/data=!4m7!3m6!1s0x2dd629689eedf605:0x1680e227311791e8!8m2!3d-7.9655055!4d112.6438386!16s%2Fg%2F11p735sxdt!19sChIJBfbtnmgp1i0R6JEXMSfigBY?authuser=0&hl=id&rclk=1","Pizza Ramingkem","","","","","Dapur Umum","·","Gg. I Jl. Lesti No.46A, RT.07/RW.06","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wmDsn3lJDWLZEuv-ezhqUw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=227.05858&pitch=0&thumbfov=100","","","","","","","",""
"https://www.google.com/maps/place/Gemoy+Pizza/data=!4m7!3m6!1s0x2e784173305d0eab:0x9e956b4fcb1f7030!8m2!3d-7.9461471!4d112.6588253!16s%2Fg%2F11rgslr4ds!19sChIJqw5dMHNBeC4RMHAfy09rlZ4?authuser=0&hl=id&rclk=1","Gemoy Pizza","4,4","(18)","","","Pizza","·","Jl. Simp. Grajakan Blk. II No.8","Tutup","· Buka pukul 14.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-Xixpv8PDCfwFbVgV0Xfjd0MDOruK48shdYj8XqLBtch-PBBLsCimQE5EyOjYwb0XJseJ98NqTYJjhaTlEqirzbxLEmHKVSdLK_Jjczuf90R51D9QzekQ4pq2JLR48P4qV7ZR=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mantap pizzanya bocil2 & org dewasa cocok...""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFyZ3NscjRkcxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zy_2acyTItWz4-EPk42roQk&ei=zy_2acyTItWz4-EPk42roQk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Kenzz+Kitchen+Dorris+Pizza/data=!4m7!3m6!1s0x2dd62977154f873d:0x59077aa3d12d3222!8m2!3d-7.9463947!4d112.6332906!16s%2Fg%2F11wwytxhdj!19sChIJPYdPFXcp1i0RIjIt0aN6B1k?authuser=0&hl=id&rclk=1","Kenzz Kitchen Dorris Pizza","","","","","Dapur Umum","·","Jl. Bantaran Indah Blk. G No.46","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG1Z-jERuwglGfGKrTplSUoLryyDe71cFaZoZoM--iQwE-q15AnELWkMdS6r5VAJRO6tXOkkquZMgd5bPQGy75fB0CMdzr5KZuOI9SX3Xmhn-Lq3G57jo04O6MCOIkilbMXaySHZw=w169-h92-k-no","","","","","","","",""
"https://www.google.com/maps/place/Pizza+ApaYa+Tirto+Utomo/data=!4m7!3m6!1s0x2e7883a2456f2219:0x25fdb9edec916c9a!8m2!3d-7.9255468!4d112.5960627!16s%2Fg%2F11q3vkpk1r!19sChIJGSJvRaKDeC4RmmyR7O25_SU?authuser=0&hl=id&rclk=1","Pizza ApaYa Tirto Utomo","3,4","(18)","·","Rp 1–25.000","Stan Pizza","·","Jl. Tirto Utomo No.27","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHtGpEMIwonhmOErb3YBixb_CJcAjHFix9ydSxf1U1oSTdrGy1gQ9tW4c5q3UMXfEkaJ-T4Ulx6-ifSxwPV6VJ18D-V_Txqe386lCtp-qZaCHiIWh08rr_ahCvI3UNpPaJP3U8f=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""""","pizza","apa ya""
""oh pengen","","","",""
